S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	-4,2189E-034	-3,5048E-033	-2,3045E-032	-1,1826E-031	-4,1422E-031	-1,1184E-030	-2,6057E-030	-5,3411E-030	-1,0129E-029	-1,8326E-029	-3,1743E-029	-5,2717E-029	-8,3858E-029	-1,2814E-028	-1,8870E-028	-2,6872E-028	-3,7030E-028	-4,9495E-028	-6,4291E-028	-8,1234E-028	-9,9982E-028	-1,1999E-027	-1,4052E-027	-1,6073E-027	-1,7961E-027	-1,9626E-027	-2,0981E-027	-2,1964E-027	-2,2555E-027	-2,2791E-027	-2,2812E-027	-2,2938E-027	-2,3894E-027	-2,7623E-027	-4,1113E-027	-8,3723E-029	
10,00	0,0000E000	0,0000E000	0,0000E000	-3,3762E-033	-1,4146E-031	-1,7871E-030	-1,1686E-029	-5,6222E-029	-2,1722E-028	-7,0515E-028	-1,9868E-027	-4,9802E-027	-1,1314E-026	-2,3637E-026	-4,5934E-026	-8,3802E-026	-1,4462E-025	-2,3754E-025	-3,7329E-025	-5,6368E-025	-8,2093E-025	-1,1567E-024	-1,5811E-024	-2,1014E-024	-2,7210E-024	-3,4385E-024	-4,2469E-024	-5,1333E-024	-6,0787E-024	-7,0588E-024	-8,0447E-024	-9,0047E-024	-9,9060E-024	-1,0717E-023	-1,1411E-023	-1,1967E-023	-1,2377E-023	-1,2645E-023	-1,2798E-023	-1,2896E-023	-1,3048E-023	-1,3460E-023	-1,4539E-023	-1,7138E-023	-2,1945E-023	-1,6442E-025	
15,00	0,0000E000	-2,6878E-032	-4,2941E-030	-8,3570E-029	-7,4761E-028	-4,2302E-027	-1,7623E-026	-5,8846E-026	-1,6604E-025	-4,1020E-025	-9,0988E-025	-1,8460E-024	-3,4735E-024	-6,1283E-024	-1,0226E-023	-1,6252E-023	-2,4738E-023	-3,6235E-023	-5,1280E-023	-7,0345E-023	-9,3798E-023	-1,2186E-022	-1,5459E-022	-1,9182E-022	-2,3315E-022	-2,7798E-022	-3,2548E-022	-3,7463E-022	-4,2426E-022	-4,7311E-022	-5,1986E-022	-5,6326E-022	-6,0214E-022	-6,3555E-022	-6,6283E-022	-6,8375E-022	-6,9862E-022	-7,0849E-022	-7,1544E-022	-7,2308E-022	-7,3743E-022	-7,6856E-022	-8,3278E-022	-9,4682E-022	-9,9896E-022	-4,9512E-024	
20,00	0,0000E000	-4,3351E-029	-1,9279E-027	-2,1294E-026	-1,2472E-025	-5,0583E-025	-1,6066E-024	-4,2728E-024	-9,9190E-024	-2,0675E-023	-3,9491E-023	-7,0178E-023	-1,1734E-022	-1,8617E-022	-2,8222E-022	-4,1108E-022	-5,7799E-022	-7,8753E-022	-1,0431E-021	-1,3466E-021	-1,6978E-021	-2,0952E-021	-2,5352E-021	-3,0121E-021	-3,5178E-021	-4,0427E-021	-4,5762E-021	-5,1071E-021	-5,6238E-021	-6,1143E-021	-6,5671E-021	-6,9723E-021	-7,3216E-021	-7,6103E-021	-7,8367E-021	-8,0036E-021	-8,1195E-021	-8,1997E-021	-8,2698E-021	-8,3690E-021	-8,5564E-021	-8,9148E-021	-9,5277E-021	-1,0242E-020	-9,1417E-021	-3,6951E-023	
25,00	0,0000E000	-6,0557E-027	-1,3391E-025	-9,7872E-025	-4,3264E-024	-1,4072E-023	-3,7116E-023	-8,4103E-023	-1,6997E-022	-3,1419E-022	-5,4057E-022	-8,7601E-022	-1,3486E-021	-1,9857E-021	-2,8122E-021	-3,8505E-021	-5,1183E-021	-6,6262E-021	-8,3754E-021	-1,0357E-020	-1,2555E-020	-1,4941E-020	-1,7480E-020	-2,0130E-020	-2,2849E-020	-2,5592E-020	-2,8304E-020	-3,0921E-020	-3,3382E-020	-3,5639E-020	-3,7657E-020	-3,9411E-020	-4,0884E-020	-4,2064E-020	-4,2958E-020	-4,3591E-020	-4,4019E-020	-4,4329E-020	-4,4648E-020	-4,5158E-020	-4,6089E-020	-4,7672E-020	-4,9792E-020	-5,0368E-020	-3,9478E-020	-1,4262E-022	
30,00	0,0000E000	-2,0885E-025	-3,2888E-024	-1,7808E-023	-6,1678E-023	-1,6628E-022	-3,7980E-022	-7,6796E-022	-1,4111E-021	-2,3981E-021	-3,8190E-021	-5,7606E-021	-8,3053E-021	-1,1532E-020	-1,5513E-020	-2,0301E-020	-2,5909E-020	-3,2302E-020	-3,9407E-020	-4,7135E-020	-5,5402E-020	-6,4115E-020	-7,3147E-020	-8,2334E-020	-9,1498E-020	-1,0048E-019	-1,0914E-019	-1,1733E-019	-1,2490E-019	-1,3165E-019	-1,3747E-019	-1,4228E-019	-1,4611E-019	-1,4902E-019	-1,5113E-019	-1,5256E-019	-1,5351E-019	-1,5424E-019	-1,5511E-019	-1,5658E-019	-1,5910E-019	-1,6270E-019	-1,6542E-019	-1,5798E-019	-1,1233E-019	-3,7949E-022	
35,00	0,0000E000	-3,1237E-024	-3,5839E-023	-1,6643E-022	-5,0383E-022	-1,1929E-021	-2,4121E-021	-4,3729E-021	-7,3201E-021	-1,1525E-020	-1,7269E-020	-2,4805E-020	-3,4312E-020	-4,5858E-020	-5,9390E-020	-7,4767E-020	-9,1839E-020	-1,1051E-019	-1,3074E-019	-1,5248E-019	-1,7551E-019	-1,9938E-019	-2,2346E-019	-2,4709E-019	-2,6981E-019	-2,9134E-019	-3,1157E-019	-3,3035E-019	-3,4741E-019	-3,6240E-019	-3,7504E-019	-3,8516E-019	-3,9281E-019	-3,9822E-019	-4,0173E-019	-4,0380E-019	-4,0492E-019	-4,0573E-019	-4,0693E-019	-4,0924E-019	-4,1291E-019	-4,1625E-019	-4,1131E-019	-3,7296E-019	-2,4648E-019	-7,9759E-022	
40,00	0,0000E000	-3,3750E-023	-2,4192E-022	-9,2820E-022	-2,5453E-021	-5,6269E-021	-1,0714E-020	-1,8296E-020	-2,8777E-020	-4,2488E-020	-5,9723E-020	-8,0799E-020	-1,0608E-019	-1,3594E-019	-1,7067E-019	-2,1027E-019	-2,5425E-019	-3,0160E-019	-3,5088E-019	-4,0056E-019	-4,4944E-019	-4,9698E-019	-5,4336E-019	-5,8913E-019	-6,3460E-019	-6,7934E-019	-7,2216E-019	-7,6147E-019	-7,9574E-019	-8,2395E-019	-8,4582E-019	-8,6179E-019	-8,7270E-019	-8,7949E-019	-8,8305E-019	-8,8420E-019	-8,8381E-019	-8,8282E-019	-8,8220E-019	-8,8245E-019	-8,8231E-019	-8,7526E-019	-8,4095E-019	-7,2926E-019	-4,5634E-019	-1,4351E-021	
45,00	0,0000E000	-2,7196E-022	-1,3560E-021	-4,0226E-021	-9,4448E-021	-1,9041E-020	-3,4272E-020	-5,6422E-020	-8,6395E-020	-1,2456E-019	-1,7071E-019	-2,2414E-019	-2,8388E-019	-3,4902E-019	-4,1902E-019	-4,9396E-019	-5,7449E-019	-6,6151E-019	-7,5561E-019	-8,5623E-019	-9,6125E-019	-1,0669E-018	-1,1684E-018	-1,2611E-018	-1,3413E-018	-1,4075E-018	-1,4606E-018	-1,5035E-018	-1,5396E-018	-1,5718E-018	-1,6013E-018	-1,6278E-018	-1,6504E-018	-1,6680E-018	-1,6799E-018	-1,6861E-018	-1,6874E-018	-1,6850E-018	-1,6803E-018	-1,6729E-018	-1,6581E-018	-1,6201E-018	-1,5182E-018	-1,2691E-018	-7,6238E-019	-2,3503E-021	
50,00	0,0000E000	-1,5022E-021	-6,3811E-021	-1,5733E-020	-3,1309E-020	-5,5384E-020	-9,0562E-020	-1,3950E-019	-2,0453E-019	-2,8730E-019	-3,8830E-019	-5,0658E-019	-6,3960E-019	-7,8335E-019	-9,3284E-019	-1,0830E-018	-1,2294E-018	-1,3695E-018	-1,5032E-018	-1,6329E-018	-1,7629E-018	-1,8981E-018	-2,0420E-018	-2,1949E-018	-2,3533E-018	-2,5106E-018	-2,6580E-018	-2,7864E-018	-2,8880E-018	-2,9578E-018	-2,9947E-018	-3,0017E-018	-2,9848E-018	-2,9513E-018	-2,9079E-018	-2,8601E-018	-2,8113E-018	-2,7631E-018	-2,7147E-018	-2,6611E-018	-2,5896E-018	-2,4703E-018	-2,2419E-018	-1,8012E-018	-1,0415E-018	-3,1572E-021	
55,00	0,0000E000	-5,8186E-021	-2,3413E-020	-5,3252E-020	-9,6211E-020	-1,5368E-019	-2,2768E-019	-3,2082E-019	-4,3628E-019	-5,7744E-019	-7,4742E-019	-9,4835E-019	-1,1806E-018	-1,4418E-018	-1,7266E-018	-2,0261E-018	-2,3287E-018	-2,6213E-018	-2,8912E-018	-3,1277E-018	-3,3242E-018	-3,4794E-018	-3,5983E-018	-3,6913E-018	-3,7726E-018	-3,8565E-018	-3,9531E-018	-4,0668E-018	-4,1960E-018	-4,3351E-018	-4,4754E-018	-4,6076E-018	-4,7222E-018	-4,8124E-018	-4,8740E-018	-4,9070E-018	-4,9118E-018	-4,8930E-018	-4,8501E-018	-4,7747E-018	-4,6437E-018	-4,4018E-018	-3,9425E-018	-3,1064E-018	-1,7604E-018	-5,2880E-021	
60,00	0,0000E000	-1,6814E-020	-6,6528E-020	-1,4742E-019	-2,5690E-019	-3,9199E-019	-5,4993E-019	-7,2872E-019	-9,2778E-019	-1,1482E-018	-1,3931E-018	-1,6672E-018	-1,9762E-018	-2,3255E-018	-2,7190E-018	-3,1568E-018	-3,6338E-018	-4,1386E-018	-4,6540E-018	-5,1581E-018	-5,6269E-018	-6,0368E-018	-6,3675E-018	-6,6044E-018	-6,7411E-018	-6,7808E-018	-6,7369E-018	-6,6320E-018	-6,4933E-018	-6,3460E-018	-6,2084E-018	-6,0910E-018	-5,9967E-018	-5,9240E-018	-5,8682E-018	-5,8234E-018	-5,7777E-018	-5,7286E-018	-5,6585E-018	-5,5438E-018	-5,3539E-018	-5,0236E-018	-4,4376E-018	-3,4402E-018	-1,9220E-018	-5,7395E-021	
65,00	0,0000E000	-3,8534E-020	-1,5122E-019	-3,3302E-019	-5,7544E-019	-8,6762E-019	-1,1974E-018	-1,5522E-018	-1,9208E-018	-2,2940E-018	-2,6661E-018	-3,0358E-018	-3,4067E-018	-3,7871E-018	-4,1896E-018	-4,6287E-018	-5,1190E-018	-5,6713E-018	-6,2893E-018	-6,9669E-018	-7,6872E-018	-8,4248E-018	-9,1483E-018	-9,8235E-018	-1,0417E-017	-1,0897E-017	-1,1240E-017	-1,1430E-017	-1,1461E-017	-1,1341E-017	-1,1088E-017	-1,0735E-017	-1,0317E-017	-9,8648E-018	-9,4067E-018	-8,9562E-018	-8,5159E-018	-8,0924E-018	-7,6611E-018	-7,1888E-018	-6,6420E-018	-5,9508E-018	-5,0092E-018	-3,7052E-018	-1,9954E-018	-5,8745E-021	
70,00	0,0000E000	-7,4248E-020	-2,8627E-019	-6,2908E-019	-1,0874E-018	-1,6411E-018	-2,2662E-018	-2,9364E-018	-3,6243E-018	-4,3040E-018	-4,9522E-018	-5,5502E-018	-6,0858E-018	-6,5550E-018	-6,9623E-018	-7,3220E-018	-7,6572E-018	-7,9980E-018	-8,3782E-018	-8,8294E-018	-9,3756E-018	-1,0027E-017	-1,0776E-017	-1,1604E-017	-1,2480E-017	-1,3369E-017	-1,4230E-017	-1,5027E-017	-1,5724E-017	-1,6291E-017	-1,6708E-017	-1,6961E-017	-1,7047E-017	-1,6974E-017	-1,6756E-017	-1,6417E-017	-1,5978E-017	-1,5453E-017	-1,4828E-017	-1,4067E-017	-1,3093E-017	-1,1766E-017	-9,8921E-018	-7,2848E-018	-3,9035E-018	-1,1466E-020	
