S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	-5,0838E-033	-9,5335E-032	-8,7315E-031	-4,2600E-030	-1,4532E-029	-4,2763E-029	-1,1151E-028	-2,6270E-028	-5,6409E-028	-1,1196E-027	-2,0813E-027	-3,6611E-027	-6,1394E-027	-9,8567E-027	-1,5200E-026	-2,2573E-026	-3,2377E-026	-4,4964E-026	-6,0602E-026	-7,9429E-026	-1,0141E-025	-1,2633E-025	-1,5373E-025	-1,8295E-025	-2,1312E-025	-2,4320E-025	-2,7206E-025	-2,9849E-025	-3,2137E-025	-3,3971E-025	-3,5278E-025	-3,6029E-025	-3,6252E-025	-3,6065E-025	-3,5729E-025	-3,5775E-025	-3,7368E-025	-4,3613E-025	-6,5877E-025	-1,3906E-026	
10,00	0,0000E000	-6,3957E-034	-4,5190E-031	-1,4621E-029	-1,6534E-028	-1,1061E-027	-5,2280E-027	-1,9237E-026	-5,8571E-026	-1,5373E-025	-3,5803E-025	-7,5573E-025	-1,4691E-024	-2,6628E-024	-4,5443E-024	-7,3596E-024	-1,1383E-023	-1,6901E-023	-2,4196E-023	-3,3522E-023	-4,5081E-023	-5,9000E-023	-7,5313E-023	-9,3944E-023	-1,1469E-022	-1,3724E-022	-1,6113E-022	-1,8582E-022	-2,1065E-022	-2,3493E-022	-2,5794E-022	-2,7898E-022	-2,9744E-022	-3,1282E-022	-3,2476E-022	-3,3313E-022	-3,3807E-022	-3,4006E-022	-3,4010E-022	-3,3992E-022	-3,4257E-022	-3,5358E-022	-3,8387E-022	-4,5654E-022	-5,9201E-022	-4,5097E-024	
15,00	0,0000E000	-3,1199E-029	-1,6212E-027	-1,9695E-026	-1,2394E-025	-5,2961E-025	-1,7434E-024	-4,7511E-024	-1,1220E-023	-2,3670E-023	-4,5578E-023	-8,1383E-023	-1,3638E-022	-2,1651E-022	-3,2799E-022	-4,7699E-022	-6,6913E-022	-9,0906E-022	-1,2000E-021	-1,5436E-021	-1,9392E-021	-2,3843E-021	-2,8738E-021	-3,4009E-021	-3,9562E-021	-4,5292E-021	-5,1077E-021	-5,6788E-021	-6,2293E-021	-6,7461E-021	-7,2171E-021	-7,6316E-021	-7,9812E-021	-8,2604E-021	-8,4674E-021	-8,6052E-021	-8,6830E-021	-8,7181E-021	-8,7396E-021	-8,7940E-021	-8,9566E-021	-9,3519E-021	-1,0183E-020	-1,1664E-020	-1,2435E-020	-6,2215E-023	
20,00	0,0000E000	-1,0129E-026	-2,2888E-025	-1,6997E-024	-7,5540E-024	-2,4551E-023	-6,4563E-023	-1,4583E-022	-2,9373E-022	-5,4044E-022	-9,2332E-022	-1,4830E-021	-2,2617E-021	-3,3005E-021	-4,6352E-021	-6,2939E-021	-8,2956E-021	-1,0647E-020	-1,3345E-020	-1,6371E-020	-1,9691E-020	-2,3260E-020	-2,7026E-020	-3,0923E-020	-3,4878E-020	-3,8814E-020	-4,2651E-020	-4,6315E-020	-4,9730E-020	-5,2830E-020	-5,5558E-020	-5,7869E-020	-5,9739E-020	-6,1161E-020	-6,2153E-020	-6,2766E-020	-6,3087E-020	-6,3256E-020	-6,3482E-020	-6,4080E-020	-6,5508E-020	-6,8414E-020	-7,3456E-020	-7,9481E-020	-7,1529E-020	-2,9077E-022	
25,00	0,0000E000	-5,0262E-025	-7,4123E-024	-3,9341E-023	-1,3440E-022	-3,5761E-022	-8,0521E-022	-1,6023E-021	-2,8935E-021	-4,8318E-021	-7,5731E-021	-1,1275E-020	-1,6087E-020	-2,2124E-020	-2,9447E-020	-3,8067E-020	-4,7976E-020	-5,9129E-020	-7,1420E-020	-8,4688E-020	-9,8746E-020	-1,1338E-019	-1,2832E-019	-1,4330E-019	-1,5808E-019	-1,7242E-019	-1,8605E-019	-1,9869E-019	-2,1013E-019	-2,2020E-019	-2,2879E-019	-2,3582E-019	-2,4128E-019	-2,4522E-019	-2,4776E-019	-2,4917E-019	-2,4980E-019	-2,5020E-019	-2,5113E-019	-2,5363E-019	-2,5901E-019	-2,6859E-019	-2,8174E-019	-2,8663E-019	-2,2613E-019	-8,1998E-022	
30,00	0,0000E000	-9,6706E-024	-9,2343E-023	-4,0249E-022	-1,1794E-021	-2,7308E-021	-5,4230E-021	-9,6808E-021	-1,5980E-020	-2,4818E-020	-3,6637E-020	-5,1742E-020	-7,0253E-020	-9,2158E-020	-1,1744E-019	-1,4611E-019	-1,7812E-019	-2,1311E-019	-2,5041E-019	-2,8929E-019	-3,2919E-019	-3,6965E-019	-4,1009E-019	-4,4977E-019	-4,8794E-019	-5,2403E-019	-5,5756E-019	-5,8805E-019	-6,1498E-019	-6,3796E-019	-6,5679E-019	-6,7150E-019	-6,8231E-019	-6,8953E-019	-6,9367E-019	-6,9542E-019	-6,9578E-019	-6,9608E-019	-6,9809E-019	-7,0392E-019	-7,1566E-019	-7,3346E-019	-7,4841E-019	-7,1805E-019	-5,1308E-019	-1,7377E-021	
35,00	0,0000E000	-1,1633E-022	-6,9782E-022	-2,3985E-021	-6,1733E-021	-1,3109E-020	-2,4254E-020	-4,0494E-020	-6,2527E-020	-9,0944E-020	-1,2635E-019	-1,6941E-019	-2,2075E-019	-2,8056E-019	-3,4826E-019	-4,2239E-019	-5,0106E-019	-5,8278E-019	-6,6695E-019	-7,5357E-019	-8,4228E-019	-9,3150E-019	-1,0187E-018	-1,1016E-018	-1,1786E-018	-1,2495E-018	-1,3139E-018	-1,3715E-018	-1,4213E-018	-1,4628E-018	-1,4955E-018	-1,5197E-018	-1,5359E-018	-1,5453E-018	-1,5491E-018	-1,5488E-018	-1,5464E-018	-1,5445E-018	-1,5459E-018	-1,5536E-018	-1,5685E-018	-1,5843E-018	-1,5705E-018	-1,4298E-018	-9,4874E-019	-3,0761E-021	
40,00	0,0000E000	-8,7233E-022	-4,0110E-021	-1,0912E-020	-2,3833E-020	-4,5457E-020	-7,8445E-020	-1,2496E-019	-1,8625E-019	-2,6241E-019	-3,5252E-019	-4,5510E-019	-5,6894E-019	-6,9369E-019	-8,2999E-019	-9,7879E-019	-1,1399E-018	-1,3106E-018	-1,4854E-018	-1,6574E-018	-1,8211E-018	-1,9742E-018	-2,1179E-018	-2,2548E-018	-2,3862E-018	-2,5107E-018	-2,6242E-018	-2,7226E-018	-2,8033E-018	-2,8653E-018	-2,9104E-018	-2,9403E-018	-2,9570E-018	-2,9633E-018	-2,9613E-018	-2,9530E-018	-2,9415E-018	-2,9308E-018	-2,9245E-018	-2,9245E-018	-2,9264E-018	-2,9085E-018	-2,8023E-018	-2,4381E-018	-1,5303E-018	-4,8189E-021	
45,00	0,0000E000	-4,2011E-021	-1,7383E-020	-4,1315E-020	-7,8850E-020	-1,3374E-019	-2,1030E-019	-3,1282E-019	-4,4477E-019	-6,0793E-019	-8,0146E-019	-1,0214E-018	-1,2612E-018	-1,5126E-018	-1,7683E-018	-2,0240E-018	-2,2796E-018	-2,5391E-018	-2,8078E-018	-3,0885E-018	-3,3777E-018	-3,6646E-018	-3,9347E-018	-4,1742E-018	-4,3755E-018	-4,5370E-018	-4,6659E-018	-4,7705E-018	-4,8578E-018	-4,9322E-018	-4,9936E-018	-5,0382E-018	-5,0645E-018	-5,0741E-018	-5,0675E-018	-5,0463E-018	-5,0159E-018	-4,9837E-018	-4,9540E-018	-4,9249E-018	-4,8801E-018	-4,7704E-018	-4,4740E-018	-3,7434E-018	-2,2506E-018	-6,9408E-021	
50,00	0,0000E000	-1,4213E-020	-5,6537E-020	-1,2706E-019	-2,2612E-019	-3,5482E-019	-5,1540E-019	-7,1142E-019	-9,4749E-019	-1,2286E-018	-1,5585E-018	-1,9383E-018	-2,3640E-018	-2,8252E-018	-3,3053E-018	-3,7836E-018	-4,2399E-018	-4,6597E-018	-5,0377E-018	-5,3798E-018	-5,7005E-018	-6,0184E-018	-6,3472E-018	-6,6887E-018	-7,0319E-018	-7,3544E-018	-7,6378E-018	-7,8584E-018	-8,0095E-018	-8,0955E-018	-8,1189E-018	-8,0929E-018	-8,0357E-018	-7,9600E-018	-7,8726E-018	-7,7782E-018	-7,6835E-018	-7,5934E-018	-7,5060E-018	-7,4075E-018	-7,2603E-018	-6,9784E-018	-6,3841E-018	-5,1705E-018	-3,0094E-018	-9,1465E-021	
