S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	7,0537E-034	6,5374E-033	5,2941E-032	2,7116E-031	9,3984E-031	2,7000E-030	6,5413E-030	1,4344E-029	2,9247E-029	5,6228E-029	1,0238E-028	1,7849E-028	2,9846E-028	4,7968E-028	7,4431E-028	1,1170E-027	1,6258E-027	2,2995E-027	3,1672E-027	4,2551E-027	5,5848E-027	7,1709E-027	9,0179E-027	1,1119E-026	1,3455E-026	1,5992E-026	1,8682E-026	2,1467E-026	2,4274E-026	2,7025E-026	2,9637E-026	3,2024E-026	3,4107E-026	3,5811E-026	3,7076E-026	3,7854E-026	3,8116E-026	TRUE
10,00	0,0000E000	0,0000E000	1,2177E-034	2,8900E-032	8,1434E-031	7,7440E-030	4,6930E-029	2,1466E-028	7,9227E-028	2,4712E-027	6,7325E-027	1,6407E-026	3,6419E-026	7,4678E-026	1,4304E-025	2,5822E-025	4,4258E-025	7,2455E-025	1,1387E-024	1,7253E-024	2,5293E-024	3,5987E-024	4,9828E-024	6,7294E-024	8,8824E-024	1,1479E-023	1,4545E-023	1,8097E-023	2,2133E-023	2,6639E-023	3,1579E-023	3,6903E-023	4,2540E-023	4,8407E-023	5,4403E-023	6,0422E-023	6,6346E-023	7,2056E-023	7,7433E-023	8,2363E-023	8,6737E-023	9,0460E-023	9,3446E-023	9,5630E-023	9,6960E-023	9,7407E-023	TRUE
15,00	0,0000E000	1,5878E-031	1,6273E-029	2,8536E-028	2,3674E-027	1,2618E-026	5,0026E-026	1,6026E-025	4,3665E-025	1,0473E-024	2,2659E-024	4,5028E-024	8,3312E-024	1,4504E-023	2,3961E-023	3,7819E-023	5,7346E-023	8,3920E-023	1,1899E-022	1,6399E-022	2,2030E-022	2,8914E-022	3,7157E-022	4,6833E-022	5,7987E-022	7,0626E-022	8,4720E-022	1,0020E-021	1,1694E-021	1,3480E-021	1,5359E-021	1,7308E-021	1,9302E-021	2,1313E-021	2,3313E-021	2,5271E-021	2,7157E-021	2,8941E-021	3,0593E-021	3,2086E-021	3,3395E-021	3,4499E-021	3,5377E-021	3,6016E-021	3,6403E-021	3,6533E-021	TRUE
20,00	0,0000E000	1,4632E-028	5,5718E-027	5,6815E-026	3,1383E-025	1,2128E-024	3,7005E-024	9,5202E-024	2,1499E-023	4,3785E-023	8,2016E-023	1,4340E-022	2,3664E-022	3,7168E-022	5,5934E-022	8,1090E-022	1,1377E-021	1,5506E-021	2,0594E-021	2,6725E-021	3,3959E-021	4,2332E-021	5,1865E-021	6,2552E-021	7,4351E-021	8,7186E-021	1,0096E-020	1,1557E-020	1,3087E-020	1,4672E-020	1,6293E-020	1,7933E-020	1,9570E-020	2,1184E-020	2,2758E-020	2,4271E-020	2,5706E-020	2,7044E-020	2,8268E-020	2,9363E-020	3,0313E-020	3,1108E-020	3,1736E-020	3,2191E-020	3,2466E-020	3,2558E-020	TRUE
25,00	0,0000E000	1,6445E-026	3,2978E-025	2,2255E-024	9,2952E-024	2,9031E-023	7,4227E-023	1,6393E-022	3,2401E-022	5,8747E-022	9,9419E-022	1,5896E-021	2,4218E-021	3,5383E-021	4,9842E-021	6,8019E-021	9,0307E-021	1,1703E-020	1,4840E-020	1,8451E-020	2,2538E-020	2,7089E-020	3,2081E-020	3,7479E-020	4,3248E-020	4,9355E-020	5,5756E-020	6,2381E-020	6,9145E-020	7,5965E-020	8,2780E-020	8,9540E-020	9,6191E-020	1,0267E-019	1,0891E-019	1,1483E-019	1,2037E-019	1,2548E-019	1,3010E-019	1,3419E-019	1,3772E-019	1,4065E-019	1,4295E-019	1,4461E-019	1,4561E-019	1,4594E-019	TRUE
30,00	0,0000E000	4,7369E-025	6,9408E-024	3,5988E-023	1,1972E-022	3,1105E-022	6,8831E-022	1,3564E-021	2,4427E-021	4,0872E-021	6,4306E-021	9,6064E-021	1,3740E-020	1,8954E-020	2,5371E-020	3,3101E-020	4,2215E-020	5,2723E-020	6,4572E-020	7,7687E-020	9,2005E-020	1,0748E-019	1,2403E-019	1,4152E-019	1,5976E-019	1,7858E-019	1,9784E-019	2,1742E-019	2,3717E-019	2,5683E-019	2,7611E-019	2,9475E-019	3,1262E-019	3,2967E-019	3,4590E-019	3,6125E-019	3,7564E-019	3,8894E-019	4,0099E-019	4,1165E-019	4,2082E-019	4,2839E-019	4,3433E-019	4,3859E-019	4,4114E-019	4,4200E-019	TRUE
35,00	0,0000E000	6,7345E-024	6,7561E-023	2,9950E-022	8,8348E-022	2,0494E-021	4,0654E-021	7,2338E-021	1,1895E-020	1,8425E-020	2,7225E-020	3,8677E-020	5,3086E-020	7,0613E-020	9,1252E-020	1,1486E-019	1,4126E-019	1,7034E-019	2,0216E-019	2,3680E-019	2,7429E-019	3,1432E-019	3,5628E-019	3,9937E-019	4,4290E-019	4,8647E-019	5,3004E-019	5,7364E-019	6,1713E-019	6,6010E-019	7,0191E-019	7,4195E-019	7,7978E-019	8,1522E-019	8,4835E-019	8,7929E-019	9,0812E-019	9,3476E-019	9,5902E-019	9,8061E-019	9,9926E-019	1,0147E-018	1,0269E-018	1,0356E-018	1,0408E-018	1,0426E-018	TRUE
40,00	0,0000E000	7,0246E-023	4,4140E-022	1,5688E-021	4,1300E-021	8,9191E-021	1,6731E-020	2,8262E-020	4,4058E-020	6,4518E-020	8,9964E-020	1,2074E-019	1,5731E-019	2,0021E-019	2,5000E-019	3,0700E-019	3,7102E-019	4,4116E-019	5,1590E-019	5,9339E-019	6,7195E-019	7,5062E-019	8,2942E-019	9,0931E-019	9,9151E-019	1,0766E-018	1,1640E-018	1,2519E-018	1,3380E-018	1,4200E-018	1,4962E-018	1,5661E-018	1,6303E-018	1,6898E-018	1,7455E-018	1,7979E-018	1,8471E-018	1,8926E-018	1,9340E-018	1,9706E-018	2,0021E-018	2,0280E-018	2,0482E-018	2,0625E-018	2,0711E-018	2,0739E-018	TRUE
45,00	0,0000E000	5,1414E-022	2,4067E-021	6,6880E-021	1,4908E-020	2,8962E-020	5,0837E-020	8,2319E-020	1,2471E-019	1,7860E-019	2,4380E-019	3,1937E-019	4,0399E-019	4,9629E-019	5,9542E-019	7,0132E-019	8,1490E-019	9,3769E-019	1,0713E-018	1,2164E-018	1,3719E-018	1,5347E-018	1,6998E-018	1,8612E-018	2,0135E-018	2,1525E-018	2,2769E-018	2,3889E-018	2,4933E-018	2,5957E-018	2,7001E-018	2,8081E-018	2,9191E-018	3,0308E-018	3,1400E-018	3,2433E-018	3,3375E-018	3,4205E-018	3,4914E-018	3,5499E-018	3,5968E-018	3,6334E-018	3,6603E-018	3,6787E-018	3,6893E-018	3,6927E-018	TRUE
