S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	-8,2382E-034	-2,9990E-032	-4,9182E-031	-3,0816E-030	-1,2572E-029	-4,1002E-029	-1,1626E-028	-2,9502E-028	-6,7408E-028	-1,4095E-027	-2,7307E-027	-4,9654E-027	-8,5653E-027	-1,4107E-026	-2,2272E-026	-3,3811E-026	-4,9488E-026	-7,0025E-026	-9,6036E-026	-1,2794E-025	-1,6589E-025	-2,0971E-025	-2,5885E-025	-3,1233E-025	-3,6881E-025	-4,2658E-025	-4,8363E-025	-5,3780E-025	-5,8690E-025	-6,2886E-025	-6,6191E-025	-6,8484E-025	-6,9721E-025	-6,9975E-025	-6,9482E-025	-6,8754E-025	-6,8821E-025	-7,1931E-025	-8,4081E-025	-1,2727E-024	-2,6987E-026	
10,00	0,0000E000	-2,1553E-033	-1,4481E-030	-3,8647E-029	-4,0829E-028	-2,5950E-027	-1,1744E-026	-4,1624E-026	-1,2265E-025	-3,1271E-025	-7,0964E-025	-1,4634E-024	-2,7853E-024	-4,9525E-024	-8,3054E-024	-1,3237E-023	-2,0174E-023	-2,9553E-023	-4,1785E-023	-5,7227E-023	-7,6145E-023	-9,8680E-023	-1,2482E-022	-1,5439E-022	-1,8702E-022	-2,2216E-022	-2,5908E-022	-2,9689E-022	-3,3461E-022	-3,7116E-022	-4,0549E-022	-4,3659E-022	-4,6357E-022	-4,8575E-022	-5,0268E-022	-5,1422E-022	-5,2064E-022	-5,2275E-022	-5,2209E-022	-5,2139E-022	-5,2531E-022	-5,4237E-022	-5,8937E-022	-7,0192E-022	-9,1181E-022	-6,9613E-024	
15,00	0,0000E000	-7,7149E-029	-3,5969E-027	-4,1028E-026	-2,4594E-025	-1,0104E-024	-3,2194E-024	-8,5308E-024	-1,9656E-023	-4,0575E-023	-7,6627E-023	-1,3445E-022	-2,2176E-022	-3,4701E-022	-5,1881E-022	-7,4543E-022	-1,0342E-021	-1,3907E-021	-1,8186E-021	-2,3190E-021	-2,8901E-021	-3,5270E-021	-4,2220E-021	-4,9645E-021	-5,7413E-021	-6,5370E-021	-7,3350E-021	-8,1174E-021	-8,8663E-021	-9,5644E-021	-1,0196E-020	-1,0746E-020	-1,1206E-020	-1,1568E-020	-1,1831E-020	-1,2000E-020	-1,2089E-020	-1,2123E-020	-1,2142E-020	-1,2212E-020	-1,2437E-020	-1,2991E-020	-1,4156E-020	-1,6234E-020	-1,7331E-020	-8,6819E-023	
20,00	0,0000E000	-2,0963E-026	-4,3888E-025	-3,0757E-024	-1,3122E-023	-4,1353E-023	-1,0600E-022	-2,3412E-022	-4,6229E-022	-8,3587E-022	-1,4062E-021	-2,2274E-021	-3,3541E-021	-4,8385E-021	-6,7239E-021	-9,0425E-021	-1,1813E-020	-1,5039E-020	-1,8708E-020	-2,2790E-020	-2,7236E-020	-3,1981E-020	-3,6954E-020	-4,2068E-020	-4,7225E-020	-5,2324E-020	-5,7267E-020	-6,1956E-020	-6,6298E-020	-7,0212E-020	-7,3629E-020	-7,6497E-020	-7,8788E-020	-8,0500E-020	-8,1664E-020	-8,2347E-020	-8,2669E-020	-8,2816E-020	-8,3064E-020	-8,3825E-020	-8,5701E-020	-8,9542E-020	-9,6211E-020	-1,0420E-019	-9,3888E-020	-3,8195E-022	
25,00	0,0000E000	-9,1501E-025	-1,2647E-023	-6,4760E-023	-2,1438E-022	-5,5469E-022	-1,2200E-021	-2,3814E-021	-4,2326E-021	-6,9710E-021	-1,0789E-020	-1,5876E-020	-2,2411E-020	-3,0528E-020	-4,0283E-020	-5,1666E-020	-6,4637E-020	-7,9125E-020	-9,4978E-020	-1,1197E-019	-1,2987E-019	-1,4837E-019	-1,6716E-019	-1,8589E-019	-2,0427E-019	-2,2200E-019	-2,3874E-019	-2,5419E-019	-2,6807E-019	-2,8020E-019	-2,9046E-019	-2,9877E-019	-3,0512E-019	-3,0959E-019	-3,1237E-019	-3,1377E-019	-3,1427E-019	-3,1457E-019	-3,1562E-019	-3,1873E-019	-3,2555E-019	-3,3773E-019	-3,5451E-019	-3,6097E-019	-2,8504E-019	-1,0341E-021	
30,00	0,0000E000	-1,6858E-023	-1,4604E-022	-6,1112E-022	-1,7497E-021	-3,9783E-021	-7,7703E-021	-1,3651E-020	-2,2200E-020	-3,4019E-020	-4,9651E-020	-6,9451E-020	-9,3514E-020	-1,2173E-019	-1,5399E-019	-1,9027E-019	-2,3047E-019	-2,7416E-019	-3,2046E-019	-3,6842E-019	-4,1735E-019	-4,6670E-019	-5,1578E-019	-5,6366E-019	-6,0948E-019	-6,5256E-019	-6,9236E-019	-7,2832E-019	-7,5986E-019	-7,8655E-019	-8,0821E-019	-8,2492E-019	-8,3695E-019	-8,4471E-019	-8,4883E-019	-8,5018E-019	-8,4999E-019	-8,4992E-019	-8,5213E-019	-8,5921E-019	-8,7371E-019	-8,9581E-019	-9,1460E-019	-8,7814E-019	-6,2793E-019	-2,1274E-021	
35,00	0,0000E000	-1,9116E-022	-1,0686E-021	-3,4872E-021	-8,6933E-021	-1,8096E-020	-3,3024E-020	-5,4548E-020	-8,3422E-020	-1,2019E-019	-1,6539E-019	-2,1969E-019	-2,8379E-019	-3,5795E-019	-4,4151E-019	-5,3258E-019	-6,2868E-019	-7,2781E-019	-8,2916E-019	-9,3282E-019	-1,0385E-018	-1,1443E-018	-1,2471E-018	-1,3444E-018	-1,4344E-018	-1,5167E-018	-1,5912E-018	-1,6573E-018	-1,7141E-018	-1,7608E-018	-1,7972E-018	-1,8236E-018	-1,8408E-018	-1,8501E-018	-1,8529E-018	-1,8512E-018	-1,8472E-018	-1,8441E-018	-1,8455E-018	-1,8546E-018	-1,8728E-018	-1,8924E-018	-1,8769E-018	-1,7098E-018	-1,1352E-018	-3,6815E-021	
40,00	0,0000E000	-1,3214E-021	-5,8941E-021	-1,5473E-020	-3,2728E-020	-6,0861E-020	-1,0309E-019	-1,6206E-019	-2,3925E-019	-3,3469E-019	-4,4694E-019	-5,7376E-019	-7,1310E-019	-8,6411E-019	-1,0274E-018	-1,2043E-018	-1,3950E-018	-1,5966E-018	-1,8024E-018	-2,0043E-018	-2,1955E-018	-2,3732E-018	-2,5390E-018	-2,6962E-018	-2,8466E-018	-2,9881E-018	-3,1162E-018	-3,2262E-018	-3,3154E-018	-3,3831E-018	-3,4315E-018	-3,4627E-018	-3,4790E-018	-3,4835E-018	-3,4785E-018	-3,4666E-018	-3,4516E-018	-3,4380E-018	-3,4301E-018	-3,4301E-018	-3,4331E-018	-3,4132E-018	-3,2901E-018	-2,8641E-018	-1,7985E-018	-5,6643E-021	
45,00	0,0000E000	-5,9037E-021	-2,4151E-020	-5,6487E-020	-1,0578E-019	-1,7593E-019	-2,7155E-019	-3,9746E-019	-5,5774E-019	-7,5466E-019	-9,8749E-019	-1,2517E-018	-1,5392E-018	-1,8396E-018	-2,1432E-018	-2,4441E-018	-2,7418E-018	-3,0411E-018	-3,3489E-018	-3,6695E-018	-3,9993E-018	-4,3256E-018	-4,6316E-018	-4,9012E-018	-5,1263E-018	-5,3058E-018	-5,4486E-018	-5,5642E-018	-5,6603E-018	-5,7412E-018	-5,8063E-018	-5,8515E-018	-5,8752E-018	-5,8796E-018	-5,8660E-018	-5,8369E-018	-5,7988E-018	-5,7596E-018	-5,7243E-018	-5,6903E-018	-5,6391E-018	-5,5136E-018	-5,1727E-018	-4,3297E-018	-2,6039E-018	-8,0317E-021	
50,00	0,0000E000	-1,8824E-020	-7,4377E-020	-1,6609E-019	-2,9320E-019	-4,5556E-019	-6,5433E-019	-8,9235E-019	-1,1741E-018	-1,5051E-018	-1,8901E-018	-2,3312E-018	-2,8249E-018	-3,3602E-018	-3,9180E-018	-4,4736E-018	-5,0022E-018	-5,4858E-018	-5,9175E-018	-6,3041E-018	-6,6632E-018	-7,0174E-018	-7,3827E-018	-7,7615E-018	-8,1406E-018	-8,4934E-018	-8,7995E-018	-9,0333E-018	-9,1889E-018	-9,2726E-018	-9,2893E-018	-9,2540E-018	-9,1864E-018	-9,0998E-018	-9,0013E-018	-8,8959E-018	-8,7906E-018	-8,6904E-018	-8,5930E-018	-8,4830E-018	-8,3178E-018	-7,9991E-018	-7,3225E-018	-5,9344E-018	-3,4557E-018	-1,0505E-020	
55,00	0,0000E000	-4,7101E-020	-1,8056E-019	-3,9595E-019	-6,8381E-019	-1,0330E-018	-1,4327E-018	-1,8741E-018	-2,3523E-018	-2,8676E-018	-3,4253E-018	-4,0346E-018	-4,7062E-018	-5,4477E-018	-6,2582E-018	-7,1228E-018	-8,0104E-018	-8,8773E-018	-9,6760E-018	-1,0367E-017	-1,0926E-017	-1,1350E-017	-1,1660E-017	-1,1894E-017	-1,2097E-017	-1,2309E-017	-1,2547E-017	-1,2800E-017	-1,3060E-017	-1,3306E-017	-1,3489E-017	-1,3599E-017	-1,3649E-017	-1,3642E-017	-1,3570E-017	-1,3437E-017	-1,3261E-017	-1,3058E-017	-1,2828E-017	-1,2546E-017	-1,2143E-017	-1,1467E-017	-1,0241E-017	-8,0529E-018	-4,5589E-018	-1,3691E-020	
60,00	0,0000E000	-1,0154E-019	-3,6539E-019	-7,8971E-019	-1,3528E-018	-2,0270E-018	-2,7816E-018	-3,5860E-018	-4,4130E-018	-5,2426E-018	-6,0641E-018	-6,8784E-018	-7,6976E-018	-8,5438E-018	-9,4443E-018	-1,0425E-017	-1,1498E-017	-1,2656E-017	-1,3858E-017	-1,5045E-017	-1,6140E-017	-1,7079E-017	-1,7802E-017	-1,8290E-017	-1,8542E-017	-1,8590E-017	-1,8491E-017	-1,8317E-017	-1,8127E-017	-1,7954E-017	-1,7797E-017	-1,7677E-017	-1,7616E-017	-1,7587E-017	-1,7527E-017	-1,7401E-017	-1,7226E-017	-1,7015E-017	-1,6761E-017	-1,6420E-017	-1,5882E-017	-1,4930E-017	-1,3208E-017	-1,0246E-017	-5,7233E-018	-1,7088E-020	
