1
1.5000   0.2500    200
1   32.000   
46   0.00000000   0.03490659   0.06981317   0.10471976   0.13962634   0.17453293   0.20943951   0.24434610   0.27925268   0.31415927   0.34906585   0.38397244   0.41887902   0.45378561   0.48869219   0.52359878   0.55850536   0.59341195   0.62831853   0.66322512   0.69813170   0.73303829   0.76794487   0.80285146   0.83775804   0.87266463   0.90757121   0.94247780   0.97738438   1.01229097   1.04719755   1.08210414   1.11701072   1.15191731   1.18682389   1.22173048   1.25663706   1.29154365   1.32645023   1.36135682   1.39626340   1.43116999   1.46607657   1.50098316   1.53588974   1.57079633   
1.5000   -0.00000000e+00   5.22870754e-01   5.17015758e-01   5.07344645e-01   4.93988679e-01   4.77133576e-01   4.57021496e-01   4.33953430e-01   4.08292927e-01   3.80469946e-01   3.50986233e-01   3.20421103e-01   2.89437961e-01   2.58791030e-01   2.29330711e-01   2.02005662e-01   1.77856487e-01   1.57992212e-01   1.43531559e-01   1.35472987e-01   1.34416547e-01   1.40017267e-01   1.48117475e-01   1.55784508e-01   1.62959514e-01   1.69587798e-01   1.75618649e-01   1.81005525e-01   1.85705988e-01   1.89682194e-01   1.92901594e-01   1.95337905e-01   1.96973268e-01   1.97800857e-01   1.97828846e-01   1.97085117e-01   1.95623188e-01   1.93528048e-01   1.90921564e-01   1.87965188e-01   1.84858920e-01   1.81833072e-01   1.79133345e-01   1.76997154e-01   1.75625003e-01   1.75151564e-01   -0.00000000e+00   1.53358375e-07   2.44362257e-06   1.22838424e-05   3.84268238e-05   9.25242596e-05   1.88432939e-04   3.41187937e-04   5.65536526e-04   8.73901063e-04   1.27362182e-03   1.76333355e-03   2.32838415e-03   2.93536816e-03   3.52622507e-03   4.01318727e-03   4.27749395e-03   4.17810977e-03   3.58285732e-03   2.44587895e-03   9.75060925e-04   3.92916218e-05   5.69061771e-05   8.15089258e-05   1.15583322e-04   1.62418313e-04   2.26350452e-04   3.13071002e-04   4.30007720e-04   5.86785637e-04   7.95752318e-04   1.07251444e-03   1.43635725e-03   1.91029219e-03   2.52031156e-03   3.29325991e-03   4.25271276e-03   5.41249139e-03   6.76815484e-03   8.28786948e-03   9.90527906e-03   1.15177839e-02   1.29933643e-02   1.41872935e-02   1.49667947e-02   1.52380645e-02   
1.7500   -0.00000000e+00   1.11672835e-01   1.10676660e-01   1.09103359e-01   1.07082035e-01   1.04790660e-01   1.02453003e-01   1.00333819e-01   9.87325396e-02   9.79738627e-02   9.83949158e-02   1.00327380e-01   1.04072886e-01   1.09869827e-01   1.17849549e-01   1.27981485e-01   1.40011523e-01   1.53412784e-01   1.67407262e-01   1.81423513e-01   1.95369634e-01   2.09197571e-01   2.22872956e-01   2.36376104e-01   2.49703063e-01   2.62866765e-01   2.75897793e-01   2.88845330e-01   3.01777572e-01   3.14781725e-01   3.27962866e-01   3.41441166e-01   3.55345797e-01   3.69804546e-01   3.84927173e-01   4.00782197e-01   4.17367789e-01   4.34579791e-01   4.52181138e-01   4.69777936e-01   4.86807701e-01   5.02546792e-01   5.16147562e-01   5.26718057e-01   5.33447658e-01   5.35761660e-01   -0.00000000e+00   7.62120643e-08   1.20167788e-06   5.93386082e-06   1.80911204e-05   4.20863867e-05   8.20019605e-05   1.40433807e-04   2.17176564e-04   3.07897754e-04   4.03080153e-04   4.87711110e-04   5.42483285e-04   5.47600125e-04   4.90488303e-04   3.78191906e-04   2.52184213e-04   1.92664030e-04   2.56580267e-04   3.63636919e-04   5.07435058e-04   6.98335823e-04   9.49124632e-04   1.27548490e-03   1.69653267e-03   2.23538703e-03   2.91970910e-03   3.78205687e-03   4.85974692e-03   6.19363983e-03   7.82486479e-03   9.78810237e-03   1.20999536e-02   1.47418561e-02   1.76395501e-02   2.06450293e-02   2.35308748e-02   2.60077359e-02   2.77714340e-02   2.85763456e-02   2.83192760e-02   2.71072994e-02   2.52785153e-02   2.33505304e-02   2.18922201e-02   2.13494498e-02   
2.0000   -0.00000000e+00   2.09649081e-02   2.20736043e-02   2.39536597e-02   2.66503135e-02   3.02206126e-02   3.47269713e-02   4.02286910e-02   4.67714840e-02   5.43749728e-02   6.30189676e-02   7.26294528e-02   8.30669876e-02   9.41221411e-02   1.05525833e-01   1.16985849e-01   1.28258178e-01   1.39187932e-01   1.49643602e-01   1.59499806e-01   1.68637326e-01   1.76942623e-01   1.84306731e-01   1.90623127e-01   1.95784775e-01   1.99679639e-01   2.02184423e-01   2.03156096e-01   2.02420718e-01   1.99759975e-01   1.94898335e-01   1.87498365e-01   1.77181251e-01   1.63597104e-01   1.46568263e-01   1.26301903e-01   1.03611265e-01   8.00204313e-02   5.76094695e-02   3.85386511e-02   2.43720668e-02   1.55096760e-02   1.10796522e-02   9.43517102e-03   9.00401048e-03   8.92381152e-03   -0.00000000e+00   2.66974416e-08   4.15511132e-07   2.00710116e-06   5.92946668e-06   1.32320135e-05   2.44676844e-05   3.93324496e-05   5.65189945e-05   7.39869293e-05   8.98693697e-05   1.04160863e-04   1.21038459e-04   1.50944316e-04   2.10212401e-04   3.14670683e-04   4.69468429e-04   6.84549020e-04   9.78071565e-04   1.37220204e-03   1.89359035e-03   2.57370652e-03   3.44886161e-03   4.55959517e-03   5.94889796e-03   7.65836077e-03   9.72081768e-03   1.21473780e-02   1.49063866e-02   1.78929610e-02   2.08927469e-02   2.35543924e-02   2.53995233e-02   2.59046823e-02   2.46680927e-02   2.16179761e-02   1.71550570e-02   1.21084333e-02   7.46593090e-03   3.98944558e-03   1.93432740e-03   1.04872579e-03   8.35556860e-04   8.65927443e-04   9.22523616e-04   9.44119717e-04   
2.2500   -0.00000000e+00   3.90448267e-03   5.28344792e-03   7.56964263e-03   1.07426346e-02   1.47693530e-02   1.96000261e-02   2.51636151e-02   3.13634244e-02   3.80738825e-02   4.51398882e-02   5.23804362e-02   5.95981617e-02   6.65946858e-02   7.31868915e-02   7.92091018e-02   8.45036172e-02   8.89198829e-02   9.23162108e-02   9.45614697e-02   9.55369010e-02   9.51384366e-02   9.32802453e-02   8.99006094e-02   8.49719230e-02   7.85187824e-02   7.06508245e-02   6.16238775e-02   5.19533868e-02   4.26131657e-02   3.53069581e-02   3.24354391e-02   3.37432119e-02   3.51837110e-02   3.65013971e-02   3.76921373e-02   3.87556020e-02   3.96953249e-02   4.05184595e-02   4.12347430e-02   4.18543588e-02   4.23844410e-02   4.28246507e-02   4.31638659e-02   4.33816937e-02   4.34573188e-02   -0.00000000e+00   7.60058628e-09   1.17735941e-07   5.65441579e-07   1.66544620e-06   3.74109725e-06   7.11025369e-06   1.22016613e-05   1.98690035e-05   3.19245895e-05   5.18055988e-05   8.51022775e-05   1.39494318e-04   2.23815846e-04   3.47430993e-04   5.22179784e-04   7.62518212e-04   1.08466697e-03   1.50580043e-03   2.04249587e-03   2.70802805e-03   3.50790414e-03   4.43280162e-03   5.44787789e-03   6.47746659e-03   7.38545929e-03   7.95625693e-03   7.89447178e-03   6.88996738e-03   4.83117753e-03   2.22344737e-03   5.42326041e-04   5.50500043e-04   6.99378382e-04   8.80114903e-04   1.09531191e-03   1.34499681e-03   1.62504668e-03   1.92577281e-03   2.23136255e-03   2.52105221e-03   2.77271138e-03   2.96857687e-03   3.10094904e-03   3.17368516e-03   3.19629943e-03   
2.5000   -0.00000000e+00   8.86831713e-04   1.91840504e-03   3.60853025e-03   5.91287220e-03   8.76842105e-03   1.20931049e-02   1.57860916e-02   1.97293402e-02   2.37909468e-02   2.78306420e-02   3.17070324e-02   3.52850954e-02   3.84411085e-02   4.10648904e-02   4.30633777e-02   4.43656001e-02   4.49282646e-02   4.47422512e-02   4.38404278e-02   4.23074200e-02   4.02920103e-02   3.80228085e-02   3.58272000e-02   3.41508130e-02   3.35643156e-02   3.46936175e-02   3.75292202e-02   4.05963975e-02   4.36670136e-02   4.67325933e-02   4.97885662e-02   5.28343776e-02   5.58733054e-02   5.89119849e-02   6.19594775e-02   6.50259392e-02   6.81203844e-02   7.12468733e-02   7.43975937e-02   7.75403007e-02   8.05982345e-02   8.34245986e-02   8.57859368e-02   8.73856846e-02   8.79560674e-02   -0.00000000e+00   1.91591798e-09   3.12108243e-08   1.63921167e-07   5.51972712e-07   1.48387295e-06   3.50650411e-06   7.62260562e-06   1.55496249e-05   2.99769706e-05   5.47106795e-05   9.46110253e-05   1.55407997e-04   2.43667390e-04   3.66520503e-04   5.30778532e-04   7.41596211e-04   1.00043426e-03   1.30210821e-03   1.63077668e-03   1.95496933e-03   2.22247131e-03   2.35771014e-03   2.26870057e-03   1.88063022e-03   1.23218769e-03   6.72734302e-04   7.43336919e-04   9.83550304e-04   1.28572354e-03   1.65998046e-03   2.11501063e-03   2.65567932e-03   3.27957315e-03   3.97269811e-03   4.70508181e-03   5.42765704e-03   6.07224646e-03   6.55662322e-03   6.79647828e-03   6.72575856e-03   6.32565946e-03   5.65811028e-03   4.88803437e-03   4.26263629e-03   4.02041547e-03   
2.7500   -0.00000000e+00   2.95610484e-04   9.30911588e-04   1.96167936e-03   3.34649324e-03   5.02888472e-03   6.93920006e-03   8.99739996e-03   1.11169264e-02   1.32095767e-02   1.51909631e-02   1.69858732e-02   1.85329665e-02   1.97892910e-02   2.07351158e-02   2.13787122e-02   2.17608493e-02   2.19586635e-02   2.20881736e-02   2.23041040e-02   2.27941847e-02   2.37620972e-02   2.53869807e-02   2.77300094e-02   3.04719676e-02   3.31913115e-02   3.58381175e-02   3.83778435e-02   4.07769075e-02   4.30027958e-02   4.50239407e-02   4.68097642e-02   4.83311949e-02   4.95621590e-02   5.04829604e-02   5.10856342e-02   5.13807287e-02   5.14040913e-02   5.12203988e-02   5.09206218e-02   5.06105510e-02   5.03889622e-02   5.03165373e-02   5.03842887e-02   5.05058981e-02   5.05649601e-02   -0.00000000e+00   4.71190159e-10   9.62428956e-09   6.66468233e-08   2.91736288e-07   9.72045312e-07   2.68177973e-06   6.42072411e-06   1.37356721e-05   2.67740946e-05   4.82287155e-05   8.11689214e-05   1.28734446e-04   1.93557697e-04   2.76868975e-04   3.77280951e-04   4.89297336e-04   6.01782844e-04   6.97020741e-04   7.51750450e-04   7.42980507e-04   6.63594077e-04   5.54698992e-04   5.50752148e-04   7.49545660e-04   1.02127094e-03   1.37007570e-03   1.80956800e-03   2.35168581e-03   3.00365382e-03   3.76353690e-03   4.61469290e-03   5.52034761e-03   6.42057149e-03   7.23443605e-03   7.86914121e-03   8.23534102e-03   8.26481770e-03   7.92497152e-03   7.22606429e-03   6.22136541e-03   5.00514656e-03   3.71478705e-03   2.53588430e-03   1.69095463e-03   1.38111648e-03   
3.0000   -0.00000000e+00   1.30617743e-04   4.81088619e-04   1.04533965e-03   1.79477704e-03   2.69182553e-03   3.69244901e-03   4.74939216e-03   5.81601060e-03   6.85040009e-03   7.81946616e-03   8.70264424e-03   9.49517671e-03   1.02107279e-02   1.08828452e-02   1.15646855e-02   1.23260832e-02   1.32466710e-02   1.44030437e-02   1.58472647e-02   1.75736172e-02   1.94722733e-02   2.13276995e-02   2.30428078e-02   2.45642668e-02   2.58384811e-02   2.68125819e-02   2.74357135e-02   2.76610568e-02   2.74493157e-02   2.67747517e-02   2.56347825e-02   2.40632807e-02   2.21448554e-02   2.00234478e-02   1.78955171e-02   1.59804600e-02   1.44708667e-02   1.34795709e-02   1.30088998e-02   1.29604387e-02   1.31812911e-02   1.35192898e-02   1.38547455e-02   1.40995752e-02   1.41899016e-02   -0.00000000e+00   1.34239014e-10   4.28868334e-09   3.95586062e-08   2.02318161e-07   7.28280674e-07   2.07339624e-06   4.98258401e-06   1.05152751e-05   1.99967404e-05   3.48719789e-05   5.64379114e-05   8.54298393e-05   1.21487051e-04   1.62591669e-04   2.04699388e-04   2.41995481e-04   2.68529965e-04   2.82336499e-04   2.93073923e-04   3.31804553e-04   4.46891046e-04   6.27328991e-04   8.62004633e-04   1.15943470e-03   1.52548289e-03   1.96032788e-03   2.45412927e-03   2.98171353e-03   3.49776510e-03   3.93582009e-03   4.21577227e-03   4.26339955e-03   4.03947552e-03   3.56677146e-03   2.93730057e-03   2.28775430e-03   1.74914880e-03   1.39595788e-03   1.22391263e-03   1.16811511e-03   1.14690443e-03   1.10365004e-03   1.02730985e-03   9.48773358e-04   9.14951691e-04   
3.2500   -0.00000000e+00   6.27648275e-05   2.42573034e-04   5.31021068e-04   9.12441500e-04   1.36721628e-03   1.87396304e-03   2.41211205e-03   2.96463657e-03   3.52064361e-03   4.07752028e-03   4.64234660e-03   5.23221245e-03   5.87298483e-03   6.59600155e-03   7.43212196e-03   8.40264170e-03   9.50703053e-03   1.07090137e-02   1.19271642e-02   1.30558603e-02   1.40335312e-02   1.48157756e-02   1.53631827e-02   1.56447156e-02   1.56421431e-02   1.53560905e-02   1.48144114e-02   1.40832178e-02   1.32790501e-02   1.25751552e-02   1.21843140e-02   1.22901434e-02   1.29112594e-02   1.37838406e-02   1.46584048e-02   1.55173591e-02   1.63639525e-02   1.72046284e-02   1.80485223e-02   1.89048347e-02   1.97755570e-02   2.06398365e-02   2.14294860e-02   2.20127552e-02   2.22323488e-02   -0.00000000e+00   5.31174948e-11   2.52723423e-09   2.65093542e-08   1.41486595e-07   5.13737383e-07   1.45047745e-06   3.42159298e-06   7.03761459e-06   1.29672305e-05   2.17869128e-05   3.37734584e-05   4.86899608e-05   6.56767633e-05   8.34440029e-05   1.01056047e-04   1.19621114e-04   1.44898923e-04   1.89510335e-04   2.69216829e-04   3.83449148e-04   5.30585943e-04   7.12858945e-04   9.28334538e-04   1.16805131e-03   1.41260310e-03   1.62927601e-03   1.77256838e-03   1.79317167e-03   1.66082811e-03   1.39924968e-03   1.11194834e-03   9.55944955e-04   1.03195657e-03   1.25930816e-03   1.51306388e-03   1.76878286e-03   2.00420073e-03   2.19069772e-03   2.29528591e-03   2.28510382e-03   2.13653775e-03   1.85224987e-03   1.48642867e-03   1.16116775e-03   1.02821733e-03   
3.5000   -0.00000000e+00   2.99820755e-05   1.17702081e-04   2.59070172e-04   4.47712659e-04   6.76363642e-04   9.38301666e-04   1.22886997e-03   1.54683445e-03   1.89530731e-03   2.28195795e-03   2.71822618e-03   3.21727018e-03   3.79045964e-03   4.44242613e-03   5.16514373e-03   5.93245780e-03   6.69838296e-03   7.40600493e-03   8.01265740e-03   8.49148552e-03   8.82472263e-03   9.00746071e-03   9.05233663e-03   8.99471862e-03   8.89774447e-03   8.85494265e-03   8.98379378e-03   9.39382967e-03   1.01014415e-02   1.09242325e-02   1.17112529e-02   1.24461923e-02   1.31197284e-02   1.37256225e-02   1.42619749e-02   1.47326289e-02   1.51484493e-02   1.55280640e-02   1.58974443e-02   1.62871545e-02   1.67249737e-02   1.72196426e-02   1.77324820e-02   1.81506828e-02   1.83169675e-02   -0.00000000e+00   2.78465808e-11   1.59528542e-09   1.73231563e-08   9.26854379e-08   3.33162752e-07   9.24546219e-07   2.13267606e-06   4.27207843e-06   7.64197342e-06   1.24446161e-05   1.87277263e-05   2.64278152e-05   3.56235195e-05   4.71044893e-05   6.32369714e-05   8.86854200e-05   1.29585394e-04   1.88797161e-04   2.65300575e-04   3.58785515e-04   4.65852065e-04   5.78166783e-04   6.81060381e-04   7.53750787e-04   7.74030571e-04   7.31647803e-04   6.51900750e-04   6.13994352e-04   7.11353551e-04   9.18849391e-04   1.16580950e-03   1.44394213e-03   1.74217744e-03   2.04314852e-03   2.32391568e-03   2.55793326e-03   2.71780685e-03   2.77808590e-03   2.71755052e-03   2.52146572e-03   2.18623191e-03   1.73140595e-03   1.22341238e-03   7.98038469e-04   6.27618458e-04   
3.7500   -0.00000000e+00   1.39379007e-05   5.53054957e-05   1.23236572e-04   2.16709378e-04   3.35194777e-04   4.79328100e-04   6.51458868e-04   8.55877393e-04   1.09851981e-03   1.38598442e-03   1.72376684e-03   2.11376541e-03   2.55137700e-03   3.02294100e-03   3.50495999e-03   3.96730520e-03   4.38244230e-03   4.73402119e-03   5.01525421e-03   5.23044281e-03   5.39773203e-03   5.55089698e-03   5.73875110e-03   6.01920398e-03   6.44177143e-03   7.00759988e-03   7.61509368e-03   8.16530538e-03   8.63601114e-03   9.01081423e-03   9.27657835e-03   9.42520251e-03   9.45558665e-03   9.37536702e-03   9.20174985e-03   8.96083513e-03   8.68517203e-03   8.40999844e-03   8.16911842e-03   7.99133617e-03   7.89730900e-03   7.89470266e-03   7.96807575e-03   8.06612337e-03   8.11239271e-03   -0.00000000e+00   1.61446139e-11   9.81683109e-10   1.07023003e-08   5.68205636e-08   2.01572323e-07   5.50205000e-07   1.24609251e-06   2.45121672e-06   4.32140308e-06   7.00112331e-06   1.06789511e-05   1.57501766e-05   2.31018451e-05   3.44206872e-05   5.21749957e-05   7.86340267e-05   1.14145857e-04   1.58117479e-04   2.08630084e-04   2.61223203e-04   3.08595400e-04   3.41709319e-04   3.54013961e-04   3.50748187e-04   3.61393479e-04   4.35299122e-04   5.77361635e-04   7.50817263e-04   9.49697085e-04   1.16552148e-03   1.38405945e-03   1.58620195e-03   1.75084468e-03   1.85941012e-03   1.90054551e-03   1.87296877e-03   1.78494469e-03   1.65037567e-03   1.48314762e-03   1.29232803e-03   1.08095315e-03   8.51165590e-04   6.18094804e-04   4.27833908e-04   3.51528035e-04   
