S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	1,7237E-034	1,0674E-032	2,3719E-031	1,7450E-030	7,6900E-030	2,6621E-029	7,9550E-029	2,0940E-028	4,9740E-028	1,0819E-027	2,1800E-027	4,1222E-027	7,3922E-027	1,2664E-026	2,0823E-026	3,2961E-026	5,0370E-026	7,4514E-026	1,0699E-025	1,4944E-025	2,0349E-025	2,7064E-025	3,5214E-025	4,4889E-025	5,6133E-025	6,8936E-025	8,3224E-025	9,8856E-025	1,1562E-024	1,3326E-024	1,5142E-024	1,6973E-024	1,8776E-024	2,0508E-024	2,2122E-024	2,3576E-024	2,4829E-024	2,5844E-024	2,6591E-024	2,7049E-024	2,7203E-024	TRUE
10,00	0,0000E000	1,2003E-033	8,6325E-031	2,4021E-029	2,6303E-028	1,7222E-027	8,0033E-027	2,9090E-026	8,7844E-026	2,2948E-025	5,3364E-025	1,1280E-024	2,2019E-024	4,0178E-024	6,9199E-024	1,1336E-023	1,7776E-023	2,6817E-023	3,9094E-023	5,5270E-023	7,6011E-023	1,0195E-022	1,3368E-022	1,7166E-022	2,1625E-022	2,6765E-022	3,2588E-022	3,9073E-022	4,6181E-022	5,3848E-022	6,1990E-022	7,0507E-022	7,9277E-022	8,8177E-022	9,7066E-022	1,0580E-021	1,1425E-021	1,2226E-021	1,2971E-021	1,3645E-021	1,4238E-021	1,4739E-021	1,5138E-021	1,5429E-021	1,5605E-021	1,5664E-021	TRUE
15,00	0,0000E000	4,9482E-029	2,4343E-027	2,8662E-026	1,7621E-025	7,3977E-025	2,4034E-024	6,4869E-024	1,5217E-023	3,1980E-023	6,1499E-023	1,0993E-022	1,8483E-022	2,9504E-022	4,5037E-022	6,6130E-022	9,3858E-022	1,2927E-021	1,7334E-021	2,2693E-021	2,9077E-021	3,6534E-021	4,5095E-021	5,4764E-021	6,5519E-021	7,7313E-021	9,0071E-021	1,0370E-020	1,1807E-020	1,3304E-020	1,4845E-020	1,6412E-020	1,7987E-020	1,9550E-020	2,1082E-020	2,2561E-020	2,3969E-020	2,5287E-020	2,6496E-020	2,7581E-020	2,8525E-020	2,9317E-020	2,9944E-020	3,0398E-020	3,0674E-020	3,0766E-020	TRUE
20,00	0,0000E000	1,4682E-026	3,1899E-025	2,3010E-024	1,0026E-023	3,2136E-023	8,3629E-023	1,8740E-022	3,7536E-022	6,8836E-022	1,1748E-021	1,8888E-021	2,8888E-021	4,2354E-021	5,9874E-021	8,1989E-021	1,0918E-020	1,4184E-020	1,8025E-020	2,2463E-020	2,7501E-020	3,3127E-020	3,9324E-020	4,6063E-020	5,3298E-020	6,0971E-020	6,9018E-020	7,7368E-020	8,5945E-020	9,4664E-020	1,0344E-019	1,1217E-019	1,2078E-019	1,2918E-019	1,3727E-019	1,4497E-019	1,5220E-019	1,5889E-019	1,6497E-019	1,7037E-019	1,7504E-019	1,7892E-019	1,8198E-019	1,8419E-019	1,8553E-019	1,8598E-019	TRUE
25,00	0,0000E000	6,8159E-025	9,7354E-024	5,0752E-023	1,7073E-022	4,4843E-022	9,9968E-022	1,9754E-021	3,5513E-021	5,9164E-021	9,2667E-021	1,3807E-020	1,9745E-020	2,7267E-020	3,6508E-020	4,7559E-020	6,0492E-020	7,5362E-020	9,2175E-020	1,1087E-019	1,3136E-019	1,5354E-019	1,7724E-019	2,0225E-019	2,2837E-019	2,5545E-019	2,8326E-019	3,1155E-019	3,3998E-019	3,6829E-019	3,9628E-019	4,2374E-019	4,5044E-019	4,7615E-019	5,0063E-019	5,2368E-019	5,4510E-019	5,6472E-019	5,8240E-019	5,9799E-019	6,1138E-019	6,2247E-019	6,3118E-019	6,3744E-019	6,4121E-019	6,4247E-019	TRUE
30,00	0,0000E000	1,2824E-023	1,1658E-022	4,9810E-022	1,4436E-021	3,3152E-021	6,5388E-021	1,1605E-020	1,9070E-020	2,9526E-020	4,3537E-020	6,1536E-020	8,3779E-020	1,1038E-019	1,4143E-019	1,7712E-019	2,1763E-019	2,6291E-019	3,1256E-019	3,6597E-019	4,2266E-019	4,8238E-019	5,4487E-019	6,0961E-019	6,7588E-019	7,4303E-019	8,1068E-019	8,7845E-019	9,4581E-019	1,0120E-018	1,0763E-018	1,1382E-018	1,1975E-018	1,2539E-018	1,3073E-018	1,3573E-018	1,4037E-018	1,4459E-018	1,4838E-018	1,5169E-018	1,5452E-018	1,5686E-018	1,5868E-018	1,5998E-018	1,6076E-018	1,6102E-018	TRUE
35,00	0,0000E000	1,4990E-022	8,6663E-022	2,9018E-021	7,3536E-021	1,5474E-020	2,8471E-020	4,7370E-020	7,2988E-020	1,0603E-019	1,4723E-019	1,9746E-019	2,5761E-019	3,2827E-019	4,0934E-019	4,9978E-019	5,9800E-019	7,0251E-019	8,1265E-019	9,2870E-019	1,0512E-018	1,1797E-018	1,3125E-018	1,4467E-018	1,5803E-018	1,7123E-018	1,8429E-018	1,9721E-018	2,0996E-018	2,2239E-018	2,3433E-018	2,4571E-018	2,5645E-018	2,6654E-018	2,7602E-018	2,8485E-018	2,9298E-018	3,0039E-018	3,0702E-018	3,1282E-018	3,1775E-018	3,2179E-018	3,2492E-018	3,2715E-018	3,2848E-018	3,2892E-018	TRUE
40,00	0,0000E000	1,0789E-021	4,8817E-021	1,3038E-020	2,8024E-020	5,2806E-020	9,0378E-020	1,4324E-019	2,1293E-019	2,9979E-019	4,0310E-019	5,2150E-019	6,5391E-019	8,0012E-019	9,6109E-019	1,1384E-018	1,3330E-018	1,5440E-018	1,7674E-018	1,9970E-018	2,2265E-018	2,4519E-018	2,6723E-018	2,8909E-018	3,1120E-018	3,3372E-018	3,5652E-018	3,7900E-018	4,0071E-018	4,2105E-018	4,3999E-018	4,5762E-018	4,7392E-018	4,8928E-018	5,0383E-018	5,1736E-018	5,2976E-018	5,4104E-018	5,5111E-018	5,5985E-018	5,6720E-018	5,7314E-018	5,7771E-018	5,8094E-018	5,8284E-018	5,8346E-018	TRUE
45,00	0,0000E000	5,0003E-021	2,0567E-020	4,8480E-020	9,1648E-020	1,5399E-019	2,4010E-019	3,5473E-019	5,0193E-019	6,8412E-019	9,0114E-019	1,1497E-018	1,4238E-018	1,7157E-018	2,0180E-018	2,3261E-018	2,6392E-018	2,9611E-018	3,2978E-018	3,6553E-018	4,0353E-018	4,4324E-018	4,8346E-018	5,2264E-018	5,5949E-018	5,9294E-018	6,2307E-018	6,5075E-018	6,7693E-018	7,0277E-018	7,2913E-018	7,5554E-018	7,8109E-018	8,0602E-018	8,2960E-018	8,5045E-018	8,6833E-018	8,8391E-018	8,9752E-018	9,0918E-018	9,1881E-018	9,2641E-018	9,3206E-018	9,3592E-018	9,3813E-018	9,3884E-018	TRUE
