S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	5,0838E-033	9,5335E-032	8,7785E-031	4,3458E-030	1,5462E-029	4,7435E-029	1,2704E-028	3,0607E-028	6,7483E-028	1,3763E-027	2,6310E-027	4,7644E-027	8,2357E-027	1,3653E-026	2,1779E-026	3,3522E-026	4,9921E-026	7,2119E-026	1,0131E-025	1,3869E-025	1,8537E-025	2,4228E-025	3,1014E-025	3,8932E-025	4,7981E-025	5,8113E-025	6,9234E-025	8,1197E-025	9,3808E-025	1,0683E-024	1,1998E-024	1,3296E-024	1,4544E-024	1,5710E-024	1,6761E-024	1,7667E-024	1,8402E-024	1,8943E-024	1,9275E-024	1,9387E-024	TRUE
10,00	0,0000E000	6,3957E-034	4,5190E-031	1,4623E-029	1,6577E-028	1,1142E-027	5,2928E-027	1,9605E-026	6,0183E-026	1,5952E-025	3,7578E-025	8,0358E-025	1,5851E-024	2,9199E-024	5,0725E-024	8,3753E-024	1,3228E-023	2,0088E-023	2,9462E-023	4,1886E-023	5,7901E-023	7,8033E-023	1,0276E-022	1,3250E-022	1,6754E-022	2,0809E-022	2,5417E-022	3,0566E-022	3,6226E-022	4,2349E-022	4,8867E-022	5,5702E-022	6,2756E-022	6,9928E-022	7,7104E-022	8,4170E-022	9,1007E-022	9,7500E-022	1,0354E-021	1,0902E-021	1,1383E-021	1,1791E-021	1,2115E-021	1,2352E-021	1,2495E-021	1,2543E-021	TRUE
15,00	0,0000E000	3,1199E-029	1,6214E-027	1,9713E-026	1,2423E-025	5,3202E-025	1,7572E-024	4,8102E-024	1,1424E-023	2,4272E-023	4,7130E-023	8,4978E-023	1,4400E-022	2,3151E-022	3,5567E-022	5,2534E-022	7,4963E-022	1,0376E-021	1,3976E-021	1,8374E-021	2,3632E-021	2,9798E-021	3,6901E-021	4,4948E-021	5,3926E-021	6,3796E-021	7,4499E-021	8,5956E-021	9,8062E-021	1,1070E-020	1,2373E-020	1,3701E-020	1,5037E-020	1,6364E-020	1,7666E-020	1,8926E-020	2,0126E-020	2,1249E-020	2,2281E-020	2,3208E-020	2,4015E-020	2,4691E-020	2,5228E-020	2,5616E-020	2,5852E-020	2,5931E-020	TRUE
20,00	0,0000E000	1,0129E-026	2,2892E-025	1,7008E-024	7,5660E-024	2,4630E-023	6,4931E-023	1,4716E-022	2,9770E-022	5,5074E-022	9,4719E-022	1,5334E-021	2,3599E-021	3,4795E-021	4,9442E-021	6,8022E-021	9,0967E-021	1,1864E-020	1,5132E-020	1,8920E-020	2,3233E-020	2,8065E-020	3,3400E-020	3,9217E-020	4,5476E-020	5,2128E-020	5,9116E-020	6,6381E-020	7,3855E-020	8,1465E-020	8,9132E-020	9,6776E-020	1,0432E-019	1,1168E-019	1,1877E-019	1,2554E-019	1,3190E-019	1,3778E-019	1,4313E-019	1,4788E-019	1,5199E-019	1,5542E-019	1,5812E-019	1,6006E-019	1,6124E-019	1,6163E-019	TRUE
25,00	0,0000E000	5,0263E-025	7,4131E-024	3,9360E-023	1,3457E-022	3,5851E-022	8,0876E-022	1,6136E-021	2,9242E-021	4,9053E-021	7,7314E-021	1,1586E-020	1,6657E-020	2,3110E-020	3,1073E-020	4,0633E-020	5,1865E-020	6,4823E-020	7,9520E-020	9,5908E-020	1,1392E-019	1,3345E-019	1,5437E-019	1,7650E-019	1,9965E-019	2,2368E-019	2,4842E-019	2,7360E-019	2,9894E-019	3,2421E-019	3,4922E-019	3,7376E-019	3,9766E-019	4,2069E-019	4,4264E-019	4,6331E-019	4,8254E-019	5,0016E-019	5,1603E-019	5,3004E-019	5,4208E-019	5,5205E-019	5,5988E-019	5,6551E-019	5,6890E-019	5,7004E-019	TRUE
30,00	0,0000E000	9,6707E-024	9,2351E-023	4,0263E-022	1,1805E-021	2,7361E-021	5,4427E-021	9,7383E-021	1,6123E-020	2,5131E-020	3,7267E-020	5,2925E-020	7,2351E-020	9,5676E-020	1,2303E-019	1,5459E-019	1,9053E-019	2,3081E-019	2,7507E-019	3,2279E-019	3,7357E-019	4,2716E-019	4,8335E-019	5,4165E-019	6,0141E-019	6,6206E-019	7,2324E-019	7,8459E-019	8,4564E-019	9,0570E-019	9,6408E-019	1,0203E-018	1,0742E-018	1,1255E-018	1,1740E-018	1,2196E-018	1,2618E-018	1,3003E-018	1,3349E-018	1,3651E-018	1,3910E-018	1,4123E-018	1,4289E-018	1,4408E-018	1,4480E-018	1,4503E-018	TRUE
35,00	0,0000E000	1,1633E-022	6,9788E-022	2,3992E-021	6,1780E-021	1,3130E-020	2,4323E-020	4,0687E-020	6,2995E-020	9,1946E-020	1,2828E-019	1,7285E-019	2,2647E-019	2,8967E-019	3,6234E-019	4,4356E-019	5,3194E-019	6,2625E-019	7,2593E-019	8,3125E-019	9,4265E-019	1,0597E-018	1,1807E-018	1,3033E-018	1,4254E-018	1,5462E-018	1,6658E-018	1,7843E-018	1,9012E-018	2,0154E-018	2,1252E-018	2,2299E-018	2,3286E-018	2,4214E-018	2,5087E-018	2,5899E-018	2,6648E-018	2,7331E-018	2,7943E-018	2,8479E-018	2,8935E-018	2,9308E-018	2,9598E-018	2,9805E-018	2,9928E-018	2,9968E-018	TRUE
40,00	0,0000E000	8,7233E-022	4,0113E-021	1,0915E-020	2,3850E-020	4,5522E-020	7,8639E-020	1,2545E-019	1,8737E-019	2,6475E-019	3,5703E-019	4,6318E-019	5,8242E-019	7,1475E-019	8,6115E-019	1,0230E-018	1,2011E-018	1,3942E-018	1,5989E-018	1,8094E-018	2,0201E-018	2,2273E-018	2,4304E-018	2,6322E-018	2,8364E-018	3,0447E-018	3,2557E-018	3,4641E-018	3,6657E-018	3,8546E-018	4,0306E-018	4,1944E-018	4,3456E-018	4,4880E-018	4,6230E-018	4,7485E-018	4,8637E-018	4,9687E-018	5,0626E-018	5,1441E-018	5,2127E-018	5,2682E-018	5,3109E-018	5,3409E-018	5,3587E-018	5,3645E-018	TRUE
45,00	0,0000E000	4,2011E-021	1,7384E-020	4,1325E-020	7,8902E-020	1,3393E-019	2,1081E-019	3,1400E-019	4,4723E-019	6,1262E-019	8,0994E-019	1,0362E-018	1,2857E-018	1,5518E-018	1,8281E-018	2,1107E-018	2,3992E-018	2,6969E-018	3,0095E-018	3,3420E-018	3,6955E-018	4,0650E-018	4,4393E-018	4,8040E-018	5,1475E-018	5,4595E-018	5,7407E-018	5,9989E-018	6,2426E-018	6,4828E-018	6,7281E-018	6,9744E-018	7,2130E-018	7,4469E-018	7,6692E-018	7,8660E-018	8,0346E-018	8,1815E-018	8,3101E-018	8,4205E-018	8,5116E-018	8,5833E-018	8,6366E-018	8,6729E-018	8,6936E-018	8,7003E-018	TRUE
50,00	0,0000E000	1,4213E-020	5,6539E-020	1,2708E-019	2,2624E-019	3,5525E-019	5,1657E-019	7,1406E-019	9,5276E-019	1,2381E-018	1,5744E-018	1,9637E-018	2,4033E-018	2,8851E-018	3,3954E-018	3,9169E-018	4,4315E-018	4,9252E-018	5,3906E-018	5,8292E-018	6,2507E-018	6,6722E-018	7,1121E-018	7,5826E-018	8,0894E-018	8,6138E-018	9,1466E-018	9,6581E-018	1,0116E-017	1,0524E-017	1,0865E-017	1,1129E-017	1,1340E-017	1,1521E-017	1,1679E-017	1,1816E-017	1,1945E-017	1,2080E-017	1,2220E-017	1,2357E-017	1,2479E-017	1,2579E-017	1,2656E-017	1,2708E-017	1,2739E-017	1,2749E-017	TRUE
55,00	0,0000E000	3,6998E-020	1,4356E-019	3,1605E-019	5,4780E-019	8,3124E-019	1,1595E-018	1,5277E-018	1,9344E-018	2,3822E-018	2,8773E-018	3,4283E-018	4,0442E-018	4,7308E-018	5,4875E-018	6,3040E-018	7,1591E-018	8,0224E-018	8,8593E-018	9,6381E-018	1,0333E-017	1,0933E-017	1,1437E-017	1,1865E-017	1,2247E-017	1,2623E-017	1,3043E-017	1,3507E-017	1,4022E-017	1,4629E-017	1,5252E-017	1,5831E-017	1,6399E-017	1,6966E-017	1,7468E-017	1,7854E-017	1,8136E-017	1,8335E-017	1,8473E-017	1,8566E-017	1,8626E-017	1,8663E-017	1,8683E-017	1,8691E-017	1,8692E-017	1,8692E-017	TRUE
60,00	0,0000E000	8,0892E-020	2,9992E-019	6,5240E-019	1,1208E-018	1,6832E-018	2,3156E-018	2,9951E-018	3,7020E-018	4,4230E-018	5,1527E-018	5,8947E-018	6,6608E-018	7,4696E-018	8,3424E-018	9,2991E-018	1,0351E-017	1,1496E-017	1,2712E-017	1,3962E-017	1,5192E-017	1,6355E-017	1,7392E-017	1,8269E-017	1,8965E-017	1,9462E-017	1,9780E-017	1,9960E-017	2,0071E-017	2,0188E-017	2,0287E-017	2,0398E-017	2,0662E-017	2,1130E-017	2,1654E-017	2,2092E-017	2,2481E-017	2,2868E-017	2,3277E-017	2,3705E-017	2,4123E-017	2,4494E-017	2,4789E-017	2,4996E-017	2,5115E-017	2,5153E-017	TRUE
65,00	0,0000E000	1,6342E-019	5,4484E-019	1,1601E-018	1,9801E-018	2,9665E-018	4,0751E-018	5,2587E-018	6,4711E-018	7,6715E-018	8,8277E-018	9,9195E-018	1,0941E-017	1,1901E-017	1,2823E-017	1,3743E-017	1,4705E-017	1,5754E-017	1,6929E-017	1,8250E-017	1,9710E-017	2,1286E-017	2,2891E-017	2,4494E-017	2,6027E-017	2,7372E-017	2,8505E-017	2,9403E-017	3,0007E-017	3,0309E-017	3,0339E-017	3,0183E-017	2,9958E-017	2,9717E-017	2,9369E-017	2,8867E-017	2,8347E-017	2,7947E-017	2,7752E-017	2,7766E-017	2,7925E-017	2,8140E-017	2,8336E-017	2,8476E-017	2,8555E-017	2,8579E-017	TRUE
70,00	0,0000E000	3,3427E-019	9,1340E-019	1,8524E-018	3,1131E-018	4,6440E-018	6,3829E-018	8,2601E-018	1,0202E-017	1,2137E-017	1,3997E-017	1,5729E-017	1,7289E-017	1,8656E-017	1,9824E-017	2,0813E-017	2,1657E-017	2,2416E-017	2,3159E-017	2,3969E-017	2,4924E-017	2,6087E-017	2,7457E-017	2,9093E-017	3,0919E-017	3,2748E-017	3,4647E-017	3,6642E-017	3,8471E-017	4,0056E-017	4,1371E-017	4,2405E-017	4,3135E-017	4,3502E-017	4,3520E-017	4,3256E-017	4,2834E-017	4,2385E-017	4,1997E-017	4,1701E-017	4,1477E-017	4,1283E-017	4,1096E-017	4,0926E-017	4,0804E-017	4,0758E-017	TRUE
75,00	0,0000E000	7,2400E-019	1,5061E-018	2,7815E-018	4,5085E-018	6,6296E-018	9,0730E-018	1,1755E-017	1,4581E-017	1,7455E-017	2,0278E-017	2,2959E-017	2,5419E-017	2,7590E-017	2,9429E-017	3,0909E-017	3,2028E-017	3,2809E-017	3,3297E-017	3,3565E-017	3,3709E-017	3,3846E-017	3,4107E-017	3,4648E-017	3,5463E-017	3,6456E-017	3,7905E-017	3,9963E-017	4,1999E-017	4,3928E-017	4,5847E-017	4,7939E-017	5,0196E-017	5,2274E-017	5,4113E-017	5,5682E-017	5,6966E-017	5,7964E-017	5,8690E-017	5,9171E-017	5,9442E-017	5,9547E-017	5,9538E-017	5,9472E-017	5,9404E-017	5,9376E-017	TRUE
80,00	0,0000E000	1,6225E-018	2,5732E-018	4,1325E-018	6,2624E-018	8,9090E-018	1,2003E-017	1,5458E-017	1,9176E-017	2,3046E-017	2,6952E-017	3,0775E-017	3,4403E-017	3,7735E-017	4,0683E-017	4,3181E-017	4,5178E-017	4,6647E-017	4,7581E-017	4,7998E-017	4,7939E-017	4,7475E-017	4,6709E-017	4,5778E-017	4,4796E-017	4,3924E-017	4,3619E-017	4,4130E-017	4,4504E-017	4,4716E-017	4,5162E-017	4,6561E-017	4,8993E-017	5,1384E-017	5,3631E-017	5,5699E-017	5,7566E-017	5,9226E-017	6,0687E-017	6,1968E-017	6,3081E-017	6,4024E-017	6,4778E-017	6,5322E-017	6,5647E-017	6,5755E-017	TRUE
85,00	0,0000E000	3,5522E-018	4,5960E-018	6,3183E-018	8,6919E-018	1,1677E-017	1,5217E-017	1,9243E-017	2,3664E-017	2,8378E-017	3,3264E-017	3,8193E-017	4,3034E-017	4,7658E-017	5,1948E-017	5,5804E-017	5,9138E-017	6,1885E-017	6,3994E-017	6,5430E-017	6,6179E-017	6,6241E-017	6,5642E-017	6,4434E-017	6,2713E-017	6,0652E-017	5,8583E-017	5,6680E-017	5,4221E-017	5,1367E-017	4,8933E-017	4,8384E-017	4,9882E-017	5,1220E-017	5,2208E-017	5,2831E-017	5,3136E-017	5,3238E-017	5,3304E-017	5,3494E-017	5,3905E-017	5,4521E-017	5,5224E-017	5,5852E-017	5,6272E-017	5,6417E-017	TRUE
90,00	0,0000E000	7,3261E-018	8,3548E-018	1,0064E-017	1,2442E-017	1,5473E-017	1,9126E-017	2,3359E-017	2,8111E-017	3,3303E-017	3,8832E-017	4,4579E-017	5,0411E-017	5,6187E-017	6,1770E-017	6,7033E-017	7,1865E-017	7,6176E-017	7,9891E-017	8,2945E-017	8,5287E-017	8,6878E-017	8,7683E-017	8,7676E-017	8,6842E-017	8,5187E-017	8,2760E-017	7,9571E-017	7,5411E-017	7,0585E-017	6,6097E-017	6,3767E-017	6,3718E-017	6,3026E-017	6,1384E-017	5,8778E-017	5,5376E-017	5,1559E-017	4,7855E-017	4,4798E-017	4,2740E-017	4,1724E-017	4,1498E-017	4,1665E-017	4,1880E-017	4,1964E-017	TRUE
