S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	5,9673E-035	1,8859E-033	1,3045E-032	8,5956E-032	3,6459E-031	1,1283E-030	2,9428E-030	6,6874E-030	1,3903E-029	2,7278E-029	5,0372E-029	8,8948E-029	1,5037E-028	2,4454E-028	3,8307E-028	5,8053E-028	8,5245E-028	1,2157E-027	1,6872E-027	2,2827E-027	3,0155E-027	3,8949E-027	4,9248E-027	6,1027E-027	7,4183E-027	8,8532E-027	1,0381E-026	1,1968E-026	1,3573E-026	1,5149E-026	1,6650E-026	1,8024E-026	1,9225E-026	2,0210E-026	2,0940E-026	2,1391E-026	2,1543E-026	TRUE
10,00	0,0000E000	0,0000E000	7,8740E-037	1,0080E-032	3,6322E-031	3,8000E-030	2,3897E-029	1,1255E-028	4,2641E-028	1,3606E-027	3,7829E-027	9,3894E-027	2,1191E-026	4,4114E-026	8,5669E-026	1,5662E-025	2,7157E-025	4,4934E-025	7,1314E-025	1,0903E-024	1,6118E-024	2,3112E-024	3,2230E-024	4,3816E-024	5,8189E-024	7,5624E-024	9,6330E-024	1,2043E-023	1,4796E-023	1,7882E-023	2,1279E-023	2,4954E-023	2,8859E-023	3,2937E-023	3,7118E-023	4,1325E-023	4,5478E-023	4,9489E-023	5,3274E-023	5,6750E-023	5,9839E-023	6,2471E-023	6,4584E-023	6,6131E-023	6,7073E-023	6,7390E-023	TRUE
15,00	0,0000E000	6,7233E-032	8,5457E-030	1,5704E-028	1,3530E-027	7,4294E-027	3,0206E-026	9,8882E-026	2,7456E-025	6,6964E-025	1,4707E-024	2,9624E-024	5,5486E-024	9,7678E-024	1,6301E-023	2,5969E-023	3,9714E-023	5,8575E-023	8,3652E-023	1,1606E-022	1,5687E-022	2,0706E-022	2,6748E-022	3,3877E-022	4,2134E-022	5,1529E-022	6,2047E-022	7,3639E-022	8,6224E-022	9,9687E-022	1,1389E-021	1,2866E-021	1,4381E-021	1,5912E-021	1,7438E-021	1,8934E-021	2,0377E-021	2,1744E-021	2,3012E-021	2,4159E-021	2,5166E-021	2,6014E-021	2,6691E-021	2,7182E-021	2,7481E-021	2,7581E-021	TRUE
20,00	0,0000E000	8,0900E-029	3,3244E-027	3,5264E-026	2,0048E-025	7,9354E-025	2,4709E-024	6,4677E-024	1,4825E-023	3,0591E-023	5,7982E-023	1,0246E-022	1,7073E-022	2,7050E-022	4,1032E-022	5,9920E-022	8,4630E-022	1,1605E-021	1,5502E-021	2,0221E-021	2,5817E-021	3,2325E-021	3,9766E-021	4,8142E-021	5,7422E-021	6,7549E-021	7,8452E-021	9,0044E-021	1,0222E-020	1,1486E-020	1,2782E-020	1,4096E-020	1,5409E-020	1,6707E-020	1,7973E-020	1,9192E-020	2,0350E-020	2,1431E-020	2,2420E-020	2,3305E-020	2,4075E-020	2,4719E-020	2,5228E-020	2,5597E-020	2,5820E-020	2,5894E-020	TRUE
25,00	0,0000E000	1,0129E-026	2,1270E-025	1,4918E-024	6,4082E-024	2,0427E-023	5,3064E-023	1,1877E-022	2,3758E-022	4,3548E-022	7,4431E-022	1,2006E-021	1,8436E-021	2,7126E-021	3,8456E-021	5,2792E-021	7,0474E-021	9,1786E-021	1,1693E-020	1,4600E-020	1,7902E-020	2,1594E-020	2,5658E-020	3,0066E-020	3,4790E-020	3,9805E-020	4,5075E-020	5,0543E-020	5,6136E-020	6,1786E-020	6,7438E-020	7,3052E-020	7,8583E-020	8,3980E-020	8,9182E-020	9,4128E-020	9,8763E-020	1,0304E-019	1,0691E-019	1,1033E-019	1,1329E-019	1,1574E-019	1,1768E-019	1,1907E-019	1,1991E-019	1,2019E-019	TRUE
30,00	0,0000E000	3,1769E-025	4,8301E-024	2,5572E-023	8,6731E-023	2,2945E-022	5,1586E-022	1,0302E-021	1,8756E-021	3,1664E-021	5,0198E-021	7,5496E-021	1,0866E-020	1,5080E-020	2,0299E-020	2,6622E-020	3,4111E-020	4,2777E-020	5,2586E-020	6,3485E-020	7,5426E-020	8,8371E-020	1,0226E-019	1,1697E-019	1,3236E-019	1,4827E-019	1,6458E-019	1,8119E-019	1,9798E-019	2,1473E-019	2,3117E-019	2,4708E-019	2,6234E-019	2,7689E-019	2,9073E-019	3,0384E-019	3,1615E-019	3,2754E-019	3,3788E-019	3,4705E-019	3,5494E-019	3,6148E-019	3,6660E-019	3,7028E-019	3,7249E-019	3,7323E-019	TRUE
35,00	0,0000E000	4,6171E-024	4,9569E-023	2,2508E-022	6,7270E-022	1,5765E-021	3,1573E-021	5,6719E-021	9,4146E-021	1,4715E-020	2,1921E-020	3,1362E-020	4,3301E-020	5,7879E-020	7,5105E-020	9,4884E-020	1,1710E-019	1,4170E-019	1,6873E-019	1,9828E-019	2,3034E-019	2,6465E-019	3,0067E-019	3,3775E-019	3,7528E-019	4,1293E-019	4,5062E-019	4,8839E-019	5,2611E-019	5,6343E-019	5,9981E-019	6,3469E-019	6,6767E-019	6,9855E-019	7,2738E-019	7,5429E-019	7,7935E-019	8,0253E-019	8,2367E-019	8,4254E-019	8,5889E-019	8,7250E-019	8,8320E-019	8,9089E-019	8,9551E-019	8,9705E-019	TRUE
40,00	0,0000E000	4,9148E-023	3,2864E-022	1,2134E-021	3,2618E-021	7,1305E-021	1,3482E-020	2,2910E-020	3,5897E-020	5,2829E-020	7,4045E-020	9,9916E-020	1,3089E-019	1,6750E-019	2,1022E-019	2,5929E-019	3,1451E-019	3,7508E-019	4,3970E-019	5,0679E-019	5,7498E-019	6,4348E-019	7,1233E-019	7,8233E-019	8,5450E-019	9,2930E-019	1,0062E-018	1,0837E-018	1,1598E-018	1,2325E-018	1,3001E-018	1,3622E-018	1,4190E-018	1,4716E-018	1,5207E-018	1,5669E-018	1,6102E-018	1,6504E-018	1,6870E-018	1,7195E-018	1,7475E-018	1,7707E-018	1,7888E-018	1,8017E-018	1,8094E-018	1,8120E-018	TRUE
45,00	0,0000E000	3,7780E-022	1,8200E-021	5,2155E-021	1,1924E-020	2,3598E-020	4,1961E-020	6,8551E-020	1,0448E-019	1,5028E-019	2,0579E-019	2,7030E-019	3,4277E-019	4,2221E-019	5,0803E-019	6,0033E-019	6,9998E-019	8,0831E-019	9,2660E-019	1,0553E-018	1,1933E-018	1,3377E-018	1,4842E-018	1,6276E-018	1,7629E-018	1,8867E-018	1,9976E-018	2,0974E-018	2,1903E-018	2,2811E-018	2,3734E-018	2,4689E-018	2,5673E-018	2,6669E-018	2,7649E-018	2,8582E-018	2,9440E-018	3,0200E-018	3,0854E-018	3,1395E-018	3,1830E-018	3,2170E-018	3,2420E-018	3,2591E-018	3,2689E-018	3,2721E-018	TRUE
50,00	0,0000E000	1,9724E-021	8,2817E-021	2,0088E-020	3,9262E-020	6,8270E-020	1,0998E-019	1,6739E-019	2,4324E-019	3,3957E-019	4,5728E-019	5,9571E-019	7,5250E-019	9,2368E-019	1,1041E-018	1,2885E-018	1,4719E-018	1,6515E-018	1,8264E-018	1,9987E-018	2,1728E-018	2,3548E-018	2,5504E-018	2,7633E-018	2,9935E-018	3,2370E-018	3,4867E-018	3,7331E-018	3,9653E-018	4,1726E-018	4,3464E-018	4,4826E-018	4,5817E-018	4,6505E-018	4,6973E-018	4,7309E-018	4,7577E-018	4,7825E-018	4,8075E-018	4,8325E-018	4,8577E-018	4,8818E-018	4,9024E-018	4,9180E-018	4,9277E-018	4,9309E-018	TRUE
55,00	0,0000E000	7,2673E-021	2,9138E-020	6,5918E-020	1,1825E-019	1,8731E-019	2,7497E-019	3,8385E-019	5,1734E-019	6,7924E-019	8,7328E-019	1,1024E-018	1,3679E-018	1,6683E-018	1,9991E-018	2,3522E-018	2,7164E-018	3,0787E-018	3,4258E-018	3,7461E-018	4,0309E-018	4,2763E-018	4,4837E-018	4,6608E-018	4,8208E-018	4,9806E-018	5,1568E-018	5,3610E-018	5,5992E-018	5,8720E-018	6,1757E-018	6,5034E-018	6,8421E-018	7,1806E-018	7,5019E-018	7,7960E-018	8,0479E-018	8,2567E-018	8,4198E-018	8,5386E-018	8,6214E-018	8,6762E-018	8,7099E-018	8,7285E-018	8,7371E-018	8,7395E-018	TRUE
60,00	0,0000E000	2,0171E-020	7,9675E-020	1,7629E-019	3,0662E-019	4,6672E-019	6,5283E-019	8,6211E-019	1,0933E-018	1,3474E-018	1,6275E-018	1,9390E-018	2,2885E-018	2,6831E-018	3,1282E-018	3,6264E-018	4,1749E-018	4,7650E-018	5,3821E-018	6,0061E-018	6,6142E-018	7,1827E-018	7,6893E-018	8,1151E-018	8,4462E-018	8,6756E-018	8,8050E-018	8,8472E-018	8,8264E-018	8,7735E-018	8,7172E-018	8,6816E-018	8,6776E-018	8,7171E-018	8,7994E-018	8,9298E-018	9,0898E-018	9,2897E-018	9,5065E-018	9,7190E-018	9,9265E-018	1,0119E-017	1,0282E-017	1,0404E-017	1,0477E-017	1,0502E-017	TRUE
65,00	0,0000E000	4,4883E-020	1,7553E-019	3,8626E-019	6,6716E-019	1,0056E-018	1,3875E-018	1,7984E-018	2,2251E-018	2,6571E-018	3,0878E-018	3,5155E-018	3,9439E-018	4,3818E-018	4,8427E-018	5,3433E-018	5,9004E-018	6,5286E-018	7,2365E-018	8,0240E-018	8,8809E-018	9,7876E-018	1,0718E-017	1,1642E-017	1,2528E-017	1,3343E-017	1,4058E-017	1,4644E-017	1,5077E-017	1,5341E-017	1,5429E-017	1,5351E-017	1,5136E-017	1,4822E-017	1,4455E-017	1,4067E-017	1,3671E-017	1,3315E-017	1,2985E-017	1,2677E-017	1,2423E-017	1,2228E-017	1,2082E-017	1,1976E-017	1,1910E-017	1,1887E-017	TRUE
70,00	0,0000E000	8,5123E-020	3,2472E-019	7,1221E-019	1,2305E-018	1,8571E-018	2,5653E-018	3,3260E-018	4,1093E-018	4,8867E-018	5,6329E-018	6,3279E-018	6,9586E-018	7,5201E-018	8,0169E-018	8,4627E-018	8,8805E-018	9,3007E-018	9,7583E-018	1,0289E-017	1,0924E-017	1,1683E-017	1,2573E-017	1,3586E-017	1,4702E-017	1,5896E-017	1,7137E-017	1,8395E-017	1,9634E-017	2,0825E-017	2,1931E-017	2,2924E-017	2,3768E-017	2,4437E-017	2,4906E-017	2,5172E-017	2,5257E-017	2,5193E-017	2,5013E-017	2,4762E-017	2,4490E-017	2,4231E-017	2,4001E-017	2,3814E-017	2,3691E-017	2,3647E-017	TRUE
75,00	0,0000E000	1,4835E-019	5,2652E-019	1,1412E-018	1,9697E-018	2,9813E-018	4,1386E-018	5,3992E-018	6,7174E-018	8,0461E-018	9,3395E-018	1,0555E-017	1,1654E-017	1,2608E-017	1,3395E-017	1,4006E-017	1,4443E-017	1,4723E-017	1,4874E-017	1,4940E-017	1,4974E-017	1,5037E-017	1,5191E-017	1,5489E-017	1,5962E-017	1,6622E-017	1,7465E-017	1,8483E-017	1,9644E-017	2,0932E-017	2,2311E-017	2,3770E-017	2,5247E-017	2,6754E-017	2,8238E-017	2,9669E-017	3,1027E-017	3,2275E-017	3,3374E-017	3,4305E-017	3,5061E-017	3,5646E-017	3,6072E-017	3,6354E-017	3,6513E-017	3,6563E-017	TRUE
