S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	1,0222E-037	3,8489E-036	3,1168E-035	2,3157E-034	1,1088E-033	3,8229E-033	1,0839E-032	2,6676E-032	6,0159E-032	1,2801E-031	2,5785E-031	4,9422E-031	9,0260E-031	1,5767E-030	2,6397E-030	4,2587E-030	6,6331E-030	9,9958E-030	1,4615E-029	2,0770E-029	2,8749E-029	3,8826E-029	5,1243E-029	6,6195E-029	8,3836E-029	1,0428E-028	1,2762E-028	1,5409E-028	1,8416E-028	2,1895E-028	2,6110E-028	3,1679E-028	4,0169E-028	5,6227E-028	9,8135E-028	2,9334E-027	2,0755E-026	
10,00	0,0000E000	0,0000E000	1,3244E-040	3,4994E-036	2,0782E-034	3,3106E-033	2,9673E-032	1,8808E-031	9,2229E-031	3,6943E-030	1,2574E-029	3,7436E-029	9,9637E-029	2,4110E-028	5,3754E-028	1,1161E-027	2,1772E-027	4,0188E-027	7,0619E-027	1,1874E-026	1,9185E-026	2,9901E-026	4,5095E-026	6,5993E-026	9,3944E-026	1,3037E-025	1,7671E-025	2,3436E-025	3,0459E-025	3,8850E-025	4,8701E-025	6,0083E-025	7,3056E-025	8,7688E-025	1,0409E-024	1,2246E-024	1,4324E-024	1,6728E-024	1,9626E-024	2,3361E-024	2,8674E-024	3,7322E-024	5,4171E-024	9,6339E-024	2,4727E-023	6,4440E-023	
15,00	0,0000E000	3,7528E-036	1,8049E-033	7,3509E-032	1,1137E-030	9,4795E-030	5,5132E-029	2,4423E-028	8,8098E-028	2,7053E-027	7,2967E-027	1,7687E-026	3,9198E-026	8,0490E-026	1,5477E-025	2,8106E-025	4,8537E-025	8,0168E-025	1,2726E-024	1,9494E-024	2,8915E-024	4,1655E-024	5,8434E-024	8,0004E-024	1,0712E-023	1,4050E-023	1,8084E-023	2,2874E-023	2,8473E-023	3,4923E-023	4,2262E-023	5,0529E-023	5,9770E-023	7,0062E-023	8,1537E-023	9,4442E-023	1,0922E-022	1,2670E-022	1,4838E-022	1,7724E-022	2,1935E-022	2,8847E-022	4,1990E-022	7,1974E-022	1,5206E-021	2,6253E-021	
20,00	0,0000E000	5,7209E-033	9,1750E-031	2,1642E-029	2,1699E-028	1,3336E-027	5,9490E-027	2,1105E-026	6,2951E-026	1,6383E-025	3,8203E-025	8,1397E-025	1,6080E-024	2,9780E-024	5,2162E-024	8,7028E-024	1,3913E-023	2,1420E-023	3,1884E-023	4,6043E-023	6,4683E-023	8,8639E-023	1,1877E-022	1,5590E-022	2,0080E-022	2,5415E-022	3,1658E-022	3,8862E-022	4,7077E-022	5,6342E-022	6,6696E-022	7,8192E-022	9,0913E-022	1,0501E-021	1,2072E-021	1,3851E-021	1,5911E-021	1,8386E-021	2,1512E-021	2,5734E-021	3,1930E-021	4,1975E-021	6,0246E-021	9,7584E-021	1,7437E-020	2,4574E-020	
25,00	0,0000E000	8,7869E-031	7,2674E-029	1,1327E-027	8,5799E-027	4,2511E-026	1,5845E-025	4,8134E-025	1,2544E-024	2,9028E-024	6,1105E-024	1,1898E-023	2,1691E-023	3,7359E-023	6,1251E-023	9,6222E-023	1,4564E-022	2,1332E-022	3,0341E-022	4,2023E-022	5,6821E-022	7,5167E-022	9,7470E-022	1,2412E-021	1,5550E-021	1,9197E-021	2,3379E-021	2,8112E-021	3,3407E-021	3,9282E-021	4,5769E-021	5,2919E-021	6,0807E-021	6,9546E-021	7,9324E-021	9,0453E-021	1,0346E-020	1,1924E-020	1,3936E-020	1,6663E-020	2,0639E-020	2,6931E-020	3,7766E-020	5,7545E-020	9,0299E-020	1,1381E-019	
30,00	0,0000E000	3,2463E-029	1,9525E-027	2,3116E-026	1,3861E-025	5,7018E-025	1,8386E-024	4,9831E-024	1,1825E-023	2,5228E-023	4,9318E-023	8,9642E-023	1,5333E-022	2,4932E-022	3,8852E-022	5,8377E-022	8,4921E-022	1,1993E-021	1,6484E-021	2,2106E-021	2,9007E-021	3,7337E-021	4,7239E-021	5,8829E-021	7,2204E-021	8,7451E-021	1,0466E-020	1,2391E-020	1,4523E-020	1,6866E-020	1,9426E-020	2,2220E-020	2,5284E-020	2,8678E-020	3,2493E-020	3,6869E-020	4,2029E-020	4,8336E-020	5,6407E-020	6,7315E-020	8,3000E-020	1,0706E-019	1,4611E-019	2,1014E-019	2,9920E-019	3,5277E-019	
35,00	0,0000E000	5,5076E-028	2,3131E-026	2,3471E-025	1,2434E-024	4,5442E-024	1,3083E-023	3,1935E-023	6,9113E-023	1,3649E-022	2,5067E-022	4,3351E-022	7,1181E-022	1,1161E-021	1,6786E-021	2,4322E-021	3,4110E-021	4,6527E-021	6,2014E-021	8,1065E-021	1,0416E-020	1,3167E-020	1,6378E-020	2,0057E-020	2,4209E-020	2,8851E-020	3,4009E-020	3,9715E-020	4,5991E-020	5,2858E-020	6,0344E-020	6,8502E-020	7,7439E-020	8,7336E-020	9,8479E-020	1,1130E-019	1,2649E-019	1,4511E-019	1,6891E-019	2,0083E-019	2,4588E-019	3,1261E-019	4,1458E-019	5,6612E-019	7,4933E-019	8,4654E-019	
40,00	0,0000E000	6,7120E-027	1,7552E-025	1,4398E-024	6,8398E-024	2,3305E-023	6,3404E-023	1,4665E-022	3,0020E-022	5,5922E-022	9,6750E-022	1,5789E-021	2,4599E-021	3,6917E-021	5,3707E-021	7,6024E-021	1,0491E-020	1,4120E-020	1,8546E-020	2,3793E-020	2,9871E-020	3,6808E-020	4,4683E-020	5,3625E-020	6,3786E-020	7,5283E-020	8,8156E-020	1,0238E-019	1,1787E-019	1,3460E-019	1,5260E-019	1,7205E-019	1,9327E-019	2,1679E-019	2,4333E-019	2,7395E-019	3,1025E-019	3,5470E-019	4,1123E-019	4,8615E-019	5,8961E-019	7,3741E-019	9,5055E-019	1,2411E-018	1,5555E-018	1,7080E-018	
45,00	0,0000E000	5,7485E-026	1,0955E-024	6,9842E-024	2,8143E-023	8,6553E-023	2,2097E-022	4,9082E-022	9,7728E-022	1,7807E-021	3,0143E-021	4,7969E-021	7,2467E-021	1,0482E-020	1,4629E-020	1,9841E-020	2,6317E-020	3,4309E-020	4,4112E-020	5,6014E-020	7,0225E-020	8,6810E-020	1,0566E-019	1,2649E-019	1,4898E-019	1,7287E-019	1,9810E-019	2,2496E-019	2,5399E-019	2,8585E-019	3,2120E-019	3,6067E-019	4,0488E-019	4,5465E-019	5,1114E-019	5,7624E-019	6,5296E-019	7,4605E-019	8,6302E-019	1,0154E-018	1,2208E-018	1,5037E-018	1,8904E-018	2,3793E-018	2,8634E-018	3,0826E-018	
