S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	8,2382E-034	2,9990E-032	4,9250E-031	3,1121E-030	1,3115E-029	4,4697E-029	1,3013E-028	3,3800E-028	7,9170E-028	1,6998E-027	3,3858E-027	6,3359E-027	1,1256E-026	1,9120E-026	3,1190E-026	4,9008E-026	7,4381E-026	1,0933E-025	1,5605E-025	2,1678E-025	2,9370E-025	3,8880E-025	5,0370E-025	6,3953E-025	7,9679E-025	9,7521E-025	1,1737E-024	1,3902E-024	1,6218E-024	1,8648E-024	2,1145E-024	2,3657E-024	2,6127E-024	2,8495E-024	3,0700E-024	3,2683E-024	3,4390E-024	3,5772E-024	3,6790E-024	3,7412E-024	3,7622E-024	TRUE
10,00	0,0000E000	2,1553E-033	1,4481E-030	3,8655E-029	4,0987E-028	2,6159E-027	1,1901E-026	4,2478E-026	1,2625E-025	3,2524E-025	7,4698E-025	1,5614E-024	3,0175E-024	5,4562E-024	9,3198E-024	1,5153E-023	2,3597E-023	3,5375E-023	5,1270E-023	7,2097E-023	9,8664E-023	1,3174E-022	1,7200E-022	2,2001E-022	2,7617E-022	3,4068E-022	4,1351E-022	4,9440E-022	5,8279E-022	6,7789E-022	7,7863E-022	8,8376E-022	9,9180E-022	1,1012E-021	1,2103E-021	1,3174E-021	1,4208E-021	1,5188E-021	1,6098E-021	1,6921E-021	1,7644E-021	1,8255E-021	1,8742E-021	1,9097E-021	1,9311E-021	1,9383E-021	TRUE
15,00	0,0000E000	7,7149E-029	3,5977E-027	4,1069E-026	2,4655E-025	1,0154E-024	3,2468E-024	8,6446E-024	2,0039E-023	4,1674E-023	7,9397E-023	1,4074E-022	2,3486E-022	3,7235E-022	5,6486E-022	8,2473E-022	1,1645E-021	1,5962E-021	2,1311E-021	2,7789E-021	3,5474E-021	4,4421E-021	5,4659E-021	6,6187E-021	7,8975E-021	9,2962E-021	1,0806E-020	1,2414E-020	1,4108E-020	1,5868E-020	1,7678E-020	1,9515E-020	2,1360E-020	2,3187E-020	2,4976E-020	2,6702E-020	2,8344E-020	2,9878E-020	3,1286E-020	3,2547E-020	3,3645E-020	3,4565E-020	3,5294E-020	3,5822E-020	3,6141E-020	3,6248E-020	TRUE
20,00	0,0000E000	2,0963E-026	4,3896E-025	3,0778E-024	1,3144E-023	4,1497E-023	1,0665E-022	2,3641E-022	4,6899E-022	8,5285E-022	1,4448E-021	2,3075E-021	3,5080E-021	5,1152E-021	7,1956E-021	9,8091E-021	1,3008E-020	1,6836E-020	2,1322E-020	2,6488E-020	3,2333E-020	3,8844E-020	4,5996E-020	5,3756E-020	6,2068E-020	7,0867E-020	8,0077E-020	8,9619E-020	9,9404E-020	1,0934E-019	1,1932E-019	1,2925E-019	1,3903E-019	1,4855E-019	1,5771E-019	1,6644E-019	1,7462E-019	1,8219E-019	1,8906E-019	1,9516E-019	2,0043E-019	2,0481E-019	2,0827E-019	2,1076E-019	2,1227E-019	2,1277E-019	TRUE
25,00	0,0000E000	9,1502E-025	1,2648E-023	6,4793E-023	2,1466E-022	5,5621E-022	1,2258E-021	2,3995E-021	4,2806E-021	7,0839E-021	1,1029E-020	1,6341E-020	2,3251E-020	3,1963E-020	4,2623E-020	5,5322E-020	7,0127E-020	8,7094E-020	1,0622E-019	1,2744E-019	1,5062E-019	1,7566E-019	2,0237E-019	2,3050E-019	2,5983E-019	2,9018E-019	3,2132E-019	3,5293E-019	3,8467E-019	4,1625E-019	4,4743E-019	4,7799E-019	5,0769E-019	5,3626E-019	5,6345E-019	5,8903E-019	6,1279E-019	6,3454E-019	6,5413E-019	6,7140E-019	6,8623E-019	6,9852E-019	7,0816E-019	7,1509E-019	7,1927E-019	7,2066E-019	TRUE
30,00	0,0000E000	1,6858E-023	1,4606E-022	6,1135E-022	1,7514E-021	3,9867E-021	7,8004E-021	1,3738E-020	2,2412E-020	3,4479E-020	5,0559E-020	7,1132E-020	9,6459E-020	1,2663E-019	1,6171E-019	2,0187E-019	2,4730E-019	2,9796E-019	3,5339E-019	4,1289E-019	4,7590E-019	5,4214E-019	6,1134E-019	6,8292E-019	7,5608E-019	8,3012E-019	9,0462E-019	9,7916E-019	1,0532E-018	1,1258E-018	1,1963E-018	1,2642E-018	1,3292E-018	1,3910E-018	1,4495E-018	1,5042E-018	1,5549E-018	1,6010E-018	1,6424E-018	1,6786E-018	1,7095E-018	1,7349E-018	1,7548E-018	1,7690E-018	1,7775E-018	1,7803E-018	TRUE
35,00	0,0000E000	1,9116E-022	1,0687E-021	3,4884E-021	8,7006E-021	1,8126E-020	3,3124E-020	5,4824E-020	8,4083E-020	1,2159E-019	1,6808E-019	2,2443E-019	2,9159E-019	3,7024E-019	4,6026E-019	5,6054E-019	6,6921E-019	7,8455E-019	9,0574E-019	1,0331E-018	1,1673E-018	1,3079E-018	1,4529E-018	1,5994E-018	1,7450E-018	1,8887E-018	2,0307E-018	2,1712E-018	2,3096E-018	2,4444E-018	2,5740E-018	2,6972E-018	2,8135E-018	2,9228E-018	3,0255E-018	3,1211E-018	3,2091E-018	3,2892E-018	3,3608E-018	3,4234E-018	3,4765E-018	3,5200E-018	3,5538E-018	3,5779E-018	3,5921E-018	3,5969E-018	TRUE
40,00	0,0000E000	1,3214E-021	5,8945E-021	1,5478E-020	3,2754E-020	6,0957E-020	1,0337E-019	1,6275E-019	2,4079E-019	3,3784E-019	4,5295E-019	5,8446E-019	7,3089E-019	8,9180E-019	1,0681E-018	1,2617E-018	1,4736E-018	1,7031E-018	1,9460E-018	2,1956E-018	2,4448E-018	2,6890E-018	2,9274E-018	3,1635E-018	3,4020E-018	3,6449E-018	3,8904E-018	4,1321E-018	4,3653E-018	4,5835E-018	4,7867E-018	4,9759E-018	5,1511E-018	5,3163E-018	5,4726E-018	5,6178E-018	5,7509E-018	5,8717E-018	5,9794E-018	6,0729E-018	6,1513E-018	6,2149E-018	6,2637E-018	6,2982E-018	6,3184E-018	6,3251E-018	TRUE
45,00	0,0000E000	5,9037E-021	2,4152E-020	5,6501E-020	1,0585E-019	1,7619E-019	2,7227E-019	3,9910E-019	5,6109E-019	7,6094E-019	9,9862E-019	1,2707E-018	1,5705E-018	1,8894E-018	2,2190E-018	2,5537E-018	2,8926E-018	3,2394E-018	3,6010E-018	3,9842E-018	4,3914E-018	4,8170E-018	5,2479E-018	5,6674E-018	6,0617E-018	6,4191E-018	6,7411E-018	7,0370E-018	7,3175E-018	7,5945E-018	7,8768E-018	8,1592E-018	8,4318E-018	8,6968E-018	8,9463E-018	9,1667E-018	9,3558E-018	9,5206E-018	9,6645E-018	9,7876E-018	9,8893E-018	9,9696E-018	1,0030E-017	1,0071E-017	1,0094E-017	1,0102E-017	TRUE
