S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	8,7781E-038	4,4402E-036	4,5909E-035	3,7461E-034	1,7593E-033	6,3472E-033	1,8413E-032	4,7132E-032	1,1146E-031	2,4603E-031	5,1141E-031	1,0042E-030	1,8751E-030	3,3436E-030	5,7094E-030	9,3718E-030	1,4834E-029	2,2694E-029	3,3647E-029	4,8451E-029	6,7901E-029	9,2783E-029	1,2382E-028	1,6165E-028	2,0677E-028	2,5953E-028	3,2021E-028	3,8912E-028	4,6686E-028	5,5495E-028	6,5686E-028	7,8061E-028	9,4489E-028	1,1969E-027	1,6759E-027	2,9305E-027	8,7864E-027	6,2677E-026	
10,00	0,0000E000	0,0000E000	9,5519E-038	2,6293E-035	9,4736E-034	1,3038E-032	1,0922E-031	6,5454E-031	3,0533E-030	1,1697E-029	3,8254E-029	1,0985E-028	2,8291E-028	6,6438E-028	1,4412E-027	2,9179E-027	5,5613E-027	1,0048E-026	1,7311E-026	2,8579E-026	4,5402E-026	6,9658E-026	1,0354E-025	1,4949E-025	2,1015E-025	2,8828E-025	3,8656E-025	5,0758E-025	6,5362E-025	8,2660E-025	1,0280E-024	1,2591E-024	1,5208E-024	1,8144E-024	2,1421E-024	2,5082E-024	2,9218E-024	3,4003E-024	3,9785E-024	4,7268E-024	5,7960E-024	7,5435E-024	1,0959E-023	1,9525E-023	5,0248E-023	1,3143E-022	
15,00	0,0000E000	1,7829E-035	6,3136E-033	2,3362E-031	3,2910E-030	2,6432E-029	1,4639E-028	6,2169E-028	2,1611E-027	6,4214E-027	1,6816E-026	3,9688E-026	8,5850E-026	1,7243E-025	3,2490E-025	5,7911E-025	9,8307E-025	1,5982E-024	2,5000E-024	3,7780E-024	5,5340E-024	7,8799E-024	1,0935E-023	1,4822E-023	1,9662E-023	2,5569E-023	3,2650E-023	4,0997E-023	5,0686E-023	6,1783E-023	7,4343E-023	8,8426E-023	1,0411E-022	1,2153E-022	1,4091E-022	1,6269E-022	1,8764E-022	2,1719E-022	2,5396E-022	3,0304E-022	3,7490E-022	4,9317E-022	7,1856E-022	1,2336E-021	2,6121E-021	4,5192E-021	
20,00	0,0000E000	1,8070E-032	2,4985E-030	5,4507E-029	5,1688E-028	3,0334E-027	1,3008E-026	4,4612E-026	1,2923E-025	3,2778E-025	7,4680E-025	1,5580E-024	3,0194E-024	5,4955E-024	9,4736E-024	1,5576E-023	2,4568E-023	3,7352E-023	5,4961E-023	7,8524E-023	1,0923E-022	1,4832E-022	1,9704E-022	2,5661E-022	3,2810E-022	4,1247E-022	5,1057E-022	6,2317E-022	7,5088E-022	8,9427E-022	1,0539E-021	1,2305E-021	1,4256E-021	1,6413E-021	1,8816E-021	2,1536E-021	2,4690E-021	2,8486E-021	3,3294E-021	3,9804E-021	4,9382E-021	6,4945E-021	9,3301E-021	1,5133E-020	2,7090E-020	3,8226E-020	
25,00	0,0000E000	2,2361E-030	1,6990E-028	2,4625E-027	1,7657E-026	8,4022E-026	3,0351E-025	8,9824E-025	2,2870E-024	5,1811E-024	1,0696E-023	2,0465E-023	3,6728E-023	6,2375E-023	1,0096E-022	1,5671E-022	2,3458E-022	3,4009E-022	4,7915E-022	6,5785E-022	8,8234E-022	1,1585E-021	1,4919E-021	1,8877E-021	2,3508E-021	2,8860E-021	3,4966E-021	4,1844E-021	4,9510E-021	5,7989E-021	6,7329E-021	7,7600E-021	8,8909E-021	1,0142E-020	1,1542E-020	1,3136E-020	1,5001E-020	1,7268E-020	2,0165E-020	2,4102E-020	2,9855E-020	3,8976E-020	5,4704E-020	8,3454E-020	1,3114E-019	1,6542E-019	
30,00	0,0000E000	7,0700E-029	3,9321E-027	4,4732E-026	2,5874E-025	1,0288E-024	3,2177E-024	8,4956E-024	1,9728E-023	4,1345E-023	7,9616E-023	1,4279E-022	2,4122E-022	3,8758E-022	5,9718E-022	8,8793E-022	1,2795E-021	1,7917E-021	2,4436E-021	3,2535E-021	4,2405E-021	5,4243E-021	6,8230E-021	8,4513E-021	1,0321E-020	1,2442E-020	1,4826E-020	1,7482E-020	2,0414E-020	2,3628E-020	2,7132E-020	3,0955E-020	3,5147E-020	3,9790E-020	4,5010E-020	5,1000E-020	5,8068E-020	6,6721E-020	7,7814E-020	9,2836E-020	1,1447E-019	1,4772E-019	2,0174E-019	2,9043E-019	4,1395E-019	4,8832E-019	
35,00	0,0000E000	1,1555E-027	4,2331E-026	4,0829E-025	2,1057E-024	7,5445E-024	2,1332E-023	5,1145E-023	1,0873E-022	2,1104E-022	3,8143E-022	6,5040E-022	1,0553E-021	1,6382E-021	2,4431E-021	3,5133E-021	4,8919E-021	6,6255E-021	8,7697E-021	1,1388E-020	1,4544E-020	1,8283E-020	2,2627E-020	2,7581E-020	3,3149E-020	3,9352E-020	4,6224E-020	5,3805E-020	6,2122E-020	7,1202E-020	8,1081E-020	9,1840E-020	1,0363E-019	1,1669E-019	1,3140E-019	1,4835E-019	1,6845E-019	1,9311E-019	2,2469E-019	2,6710E-019	3,2705E-019	4,1599E-019	5,5204E-019	7,5447E-019	9,9953E-019	1,1297E-018	
40,00	0,0000E000	1,3395E-026	3,1281E-025	2,3805E-024	1,0832E-023	3,5977E-023	9,6279E-023	2,2003E-022	4,4592E-022	8,2281E-022	1,4097E-021	2,2769E-021	3,5093E-021	5,2107E-021	7,5044E-021	1,0528E-020	1,4419E-020	1,9287E-020	2,5201E-020	3,2181E-020	4,0228E-020	4,9366E-020	5,9688E-020	7,1360E-020	8,4577E-020	9,9478E-020	1,1610E-019	1,3439E-019	1,5426E-019	1,7565E-019	1,9866E-019	2,2352E-019	2,5069E-019	2,8083E-019	3,1489E-019	3,5422E-019	4,0088E-019	4,5810E-019	5,3095E-019	6,2764E-019	7,6137E-019	9,5265E-019	1,2288E-018	1,6057E-018	2,0141E-018	2,2122E-018	
45,00	0,0000E000	1,0375E-025	1,8817E-024	1,1346E-023	4,3575E-023	1,2919E-022	3,2124E-022	7,0048E-022	1,3770E-021	2,4864E-021	4,1812E-021	6,6179E-021	9,9475E-021	1,4313E-020	1,9860E-020	2,6762E-020	3,5250E-020	4,5631E-020	5,8273E-020	7,3546E-020	9,1719E-020	1,1287E-019	1,3682E-019	1,6323E-019	1,9166E-019	2,2178E-019	2,5359E-019	2,8748E-019	3,2417E-019	3,6448E-019	4,0918E-019	4,5899E-019	5,1462E-019	5,7706E-019	6,4779E-019	7,2922E-019	8,2521E-019	9,4185E-019	1,0887E-018	1,2802E-018	1,5388E-018	1,8952E-018	2,3824E-018	2,9984E-018	3,6082E-018	3,8843E-018	
