I V I
S 100
0,00000 1,07193E004
0,01000 1,31593E004
0,02000 1,55895E004
0,03000 1,80004E004
0,04000 2,03820E004
0,05000 2,27247E004
0,06000 2,50192E004
0,07000 2,72565E004
0,08000 2,94274E004
0,09000 3,15234E004
0,10000 3,35363E004
0,11000 3,54588E004
0,12000 3,72847E004
0,13000 3,90079E004
0,14000 4,06223E004
0,15000 4,21213E004
0,16000 4,34993E004
0,17000 4,47521E004
0,18000 4,58759E004
0,19000 4,68646E004
0,20000 4,77102E004
0,21000 4,84055E004
0,22000 4,89464E004
0,23000 4,93316E004
0,24000 4,95619E004
0,25000 4,96385E004
0,26000 4,95619E004
0,27000 4,93316E004
0,28000 4,89464E004
0,29000 4,84055E004
0,30000 4,77102E004
0,31000 4,68646E004
0,32000 4,58759E004
0,33000 4,47521E004
0,34000 4,34993E004
0,35000 4,21213E004
0,36000 4,06223E004
0,37000 3,90079E004
0,38000 3,72847E004
0,39000 3,54588E004
0,40000 3,35363E004
0,41000 3,15234E004
0,42000 2,94274E004
0,43000 2,72565E004
0,44000 2,50192E004
0,45000 2,27247E004
0,46000 2,03820E004
0,47000 1,80004E004
0,48000 1,55895E004
0,49000 1,31593E004
0,50000 1,07193E004
0,51000 8,27888E003
0,52000 5,84797E003
0,53000 3,43718E003
0,54000 1,15716E003
0,55000 5,30688E001
0,56000 0,00000E000
0,57000 0,00000E000
0,58000 0,00000E000
0,59000 0,00000E000
0,60000 0,00000E000
0,61000 0,00000E000
0,62000 0,00000E000
0,63000 0,00000E000
0,64000 0,00000E000
0,65000 0,00000E000
0,66000 0,00000E000
0,67000 0,00000E000
0,68000 0,00000E000
0,69000 0,00000E000
0,70000 0,00000E000
0,71000 0,00000E000
0,72000 0,00000E000
0,73000 0,00000E000
0,74000 0,00000E000
0,75000 0,00000E000
0,76000 0,00000E000
0,77000 0,00000E000
0,78000 0,00000E000
0,79000 0,00000E000
0,80000 0,00000E000
0,81000 0,00000E000
0,82000 0,00000E000
0,83000 0,00000E000
0,84000 0,00000E000
0,85000 0,00000E000
0,86000 0,00000E000
0,87000 0,00000E000
0,88000 0,00000E000
0,89000 0,00000E000
0,90000 0,00000E000
0,91000 0,00000E000
0,92000 0,00000E000
0,93000 0,00000E000
0,94000 0,00000E000
0,95000 5,30688E001
0,96000 1,15716E003
0,97000 3,43718E003
0,98000 5,84797E003
0,99000 8,27888E003
