S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	8,9757E-038	7,5498E-036	2,1030E-034	1,9303E-033	1,0349E-032	4,2462E-032	1,4856E-031	4,5607E-031	1,2455E-030	3,0747E-030	6,9582E-030	1,4642E-029	2,8984E-029	5,4417E-029	9,7399E-029	1,6683E-028	2,7435E-028	4,3463E-028	6,6531E-028	9,8677E-028	1,4216E-027	1,9936E-027	2,7270E-027	3,6448E-027	4,7677E-027	6,1130E-027	7,6935E-027	9,5177E-027	1,1591E-026	1,3919E-026	1,6512E-026	1,9400E-026	2,2652E-026	2,6422E-026	3,1053E-026	3,7320E-026	4,7148E-026	6,6182E-026	1,1659E-025	3,5351E-025	2,5890E-024	
10,00	0,0000E000	4,8228E-038	1,2205E-034	7,4401E-033	1,4294E-031	1,4472E-030	9,5951E-030	4,7037E-029	1,8378E-028	6,0162E-028	1,7092E-027	4,3230E-027	9,9244E-027	2,0989E-026	4,1374E-026	7,6734E-026	1,3492E-025	2,2633E-025	3,6411E-025	5,6426E-025	8,4544E-025	1,2287E-024	1,7368E-024	2,3936E-024	3,2228E-024	4,2471E-024	5,4872E-024	6,9605E-024	8,6803E-024	1,0656E-023	1,2895E-023	1,5401E-023	1,8180E-023	2,1246E-023	2,4626E-023	2,8377E-023	3,2609E-023	3,7531E-023	4,3545E-023	5,1448E-023	6,2930E-023	8,1974E-023	1,1959E-022	2,1454E-022	5,5741E-022	1,4761E-021	
15,00	0,0000E000	2,5908E-033	4,9884E-031	1,3061E-029	1,4152E-028	9,2174E-028	4,2853E-027	1,5648E-026	4,7652E-026	1,2593E-025	2,9694E-025	6,3750E-025	1,2655E-024	2,3506E-024	4,1234E-024	6,8827E-024	1,0999E-023	1,6914E-023	2,5134E-023	3,6220E-023	5,0773E-023	6,9415E-023	9,2766E-023	1,2143E-022	1,5595E-022	1,9683E-022	2,4449E-022	2,9926E-022	3,6141E-022	4,3115E-022	5,0871E-022	5,9437E-022	6,8862E-022	7,9235E-022	9,0720E-022	1,0361E-021	1,1842E-021	1,3608E-021	1,5830E-021	1,8831E-021	2,3279E-021	3,0673E-021	4,4863E-021	7,7460E-021	1,6530E-020	2,8797E-020	
20,00	0,0000E000	1,0068E-030	8,6175E-029	1,3832E-027	1,0637E-026	5,2989E-026	1,9769E-025	6,0037E-025	1,5638E-024	3,6133E-024	7,5771E-024	1,4664E-023	2,6541E-023	4,5391E-023	7,3928E-023	1,1538E-022	1,7347E-022	2,5230E-022	3,5635E-022	4,9024E-022	6,5854E-022	8,6572E-022	1,1161E-021	1,4136E-021	1,7614E-021	2,1624E-021	2,6187E-021	3,1322E-021	3,7045E-021	4,3372E-021	5,0326E-021	5,7942E-021	6,6286E-021	7,5472E-021	8,5692E-021	9,7273E-021	1,1077E-020	1,2714E-020	1,4809E-020	1,7674E-020	2,1930E-020	2,8897E-020	4,1664E-020	6,7916E-020	1,2232E-019	1,7333E-019	
25,00	0,0000E000	5,7618E-029	3,2491E-027	3,7867E-026	2,2523E-025	9,1990E-025	2,9411E-024	7,8835E-024	1,8456E-023	3,8796E-023	7,4766E-023	1,3429E-022	2,2762E-022	3,6728E-022	5,6757E-022	8,4424E-022	1,2147E-021	1,6978E-021	2,3124E-021	3,0772E-021	4,0098E-021	5,1266E-021	6,4414E-021	7,9665E-021	9,7135E-021	1,1692E-020	1,3910E-020	1,6369E-020	1,9075E-020	2,2036E-020	2,5269E-020	2,8797E-020	3,2660E-020	3,6922E-020	4,1689E-020	4,7135E-020	5,3546E-020	6,1402E-020	7,1532E-020	8,5420E-020	1,0587E-019	1,3850E-019	1,9503E-019	2,9881E-019	4,7183E-019	5,9681E-019	
30,00	0,0000E000	1,3023E-027	4,6383E-026	4,4238E-025	2,2708E-024	8,1273E-024	2,3028E-023	5,5485E-023	1,1876E-022	2,3212E-022	4,2151E-022	7,1910E-022	1,1619E-021	1,7907E-021	2,6514E-021	3,7970E-021	5,2862E-021	7,1762E-021	9,5151E-021	1,2344E-020	1,5706E-020	1,9647E-020	2,4205E-020	2,9408E-020	3,5275E-020	4,1825E-020	4,9079E-020	5,7053E-020	6,5758E-020	7,5219E-020	8,5483E-020	9,6651E-020	1,0888E-019	1,2241E-019	1,3764E-019	1,5515E-019	1,7592E-019	2,0150E-019	2,3455E-019	2,7964E-019	3,4503E-019	4,4602E-019	6,1081E-019	8,8240E-019	1,2623E-018	1,4918E-018	
35,00	0,0000E000	1,7684E-026	4,0270E-025	3,0006E-024	1,3436E-023	4,4036E-023	1,1648E-022	2,6351E-022	5,2973E-022	9,7247E-022	1,6639E-021	2,6944E-021	4,1743E-021	6,2296E-021	8,9884E-021	1,2563E-020	1,7045E-020	2,2519E-020	2,9092E-020	3,6908E-020	4,6118E-020	5,6819E-020	6,9033E-020	8,2740E-020	9,7936E-020	1,1466E-019	1,3301E-019	1,5303E-019	1,7480E-019	1,9838E-019	2,2391E-019	2,5166E-019	2,8206E-019	3,1579E-019	3,5387E-019	3,9786E-019	4,5021E-019	5,1483E-019	5,9810E-019	7,1064E-019	8,7061E-019	1,1090E-018	1,4751E-018	2,0219E-018	2,6865E-018	3,0405E-018	
40,00	0,0000E000	1,4390E-025	2,5872E-024	1,5428E-023	5,8554E-023	1,7155E-022	4,2148E-022	9,0768E-022	1,7610E-021	3,1370E-021	5,2051E-021	8,1411E-021	1,2131E-020	1,7387E-020	2,4174E-020	3,2812E-020	4,3645E-020	5,6962E-020	7,2906E-020	9,1460E-020	1,1252E-019	1,3606E-019	1,6224E-019	1,9141E-019	2,2396E-019	2,6010E-019	2,9981E-019	3,4292E-019	3,8933E-019	4,3908E-019	4,9265E-019	5,5071E-019	6,1429E-019	6,8505E-019	7,6523E-019	8,5804E-019	9,6856E-019	1,1048E-018	1,2793E-018	1,5123E-018	1,8359E-018	2,3007E-018	2,9738E-018	3,8952E-018	4,8965E-018	5,3832E-018	
45,00	0,0000E000	7,4197E-025	1,2180E-023	6,4391E-023	2,1558E-022	5,6374E-022	1,2612E-021	2,5289E-021	4,6646E-021	8,0382E-021	1,3068E-020	2,0176E-020	2,9735E-020	4,2029E-020	5,7262E-020	7,5631E-020	9,7440E-020	1,2321E-019	1,5368E-019	1,8971E-019	2,3190E-019	2,8036E-019	3,3464E-019	3,9384E-019	4,5719E-019	5,2417E-019	5,9525E-019	6,7134E-019	7,5372E-019	8,4383E-019	9,4284E-019	1,0516E-018	1,1717E-018	1,3058E-018	1,4575E-018	1,6321E-018	1,8387E-018	2,0921E-018	2,4139E-018	2,8373E-018	3,4115E-018	4,2051E-018	5,2918E-018	6,6673E-018	8,0310E-018	8,6492E-018	
