S 10 18 8
1
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
020,000	-1,8115E-004	-5,3573E-003	-4,4301E-002	-1,9362E-001	-5,7816E-001	-1,3441E000	-2,6170E000	-4,4453E000	-6,7460E000	-9,3075E000	-1,1845E001	-1,4043E001	-1,5623E001	-1,6480E001	-1,6797E001	-1,7048E001	-1,6577E001	-3,4529E-002	TRUE
025,000	-1,0443E-002	-1,5757E-001	-7,8633E-001	-2,4457E000	-5,8212E000	-1,1504E001	-1,9575E001	-2,9329E001	-3,9507E001	-4,8909E001	-5,6774E001	-6,2643E001	-6,6163E001	-6,7234E001	-6,6416E001	-6,4738E001	-5,6824E001	-1,0035E-001	TRUE
030,000	-1,4588E-001	-1,5040E000	-6,3303E000	-1,6243E001	-3,0831E001	-4,8383E001	-6,7932E001	-8,9346E001	-1,1125E002	-1,3004E002	-1,4179E002	-1,4479E002	-1,3978E002	-1,2921E002	-1,1646E002	-1,0405E002	-8,2847E001	-1,3414E-001	TRUE
035,000	-1,5493E000	-7,3890E000	-2,2719E001	-5,0891E001	-8,7853E001	-1,2267E002	-1,4701E002	-1,6090E002	-1,6872E002	-1,7364E002	-1,7578E002	-1,7327E002	-1,6413E002	-1,4827E002	-1,2837E002	-1,0759E002	-7,8737E001	-1,2069E-001	TRUE
040,000	-8,9825E000	-2,9317E001	-5,5481E001	-9,1723E001	-1,3487E002	-1,7257E002	-1,9424E002	-1,9912E002	-1,9107E002	-1,7338E002	-1,4969E002	-1,2494E002	-1,0370E002	-8,7063E001	-7,3209E001	-5,9639E001	-4,2033E001	-6,5875E-002	TRUE
045,000	-2,7369E001	-7,2942E001	-1,0093E002	-1,2488E002	-1,4738E002	-1,6460E002	-1,7223E002	-1,7136E002	-1,6521E002	-1,5409E002	-1,3639E002	-1,1287E002	-8,8725E001	-6,8932E001	-5,4044E001	-4,1557E001	-2,8446E001	-4,7072E-002	TRUE
050,000	-5,3932E001	-1,1111E002	-1,2912E002	-1,3711E002	-1,3977E002	-1,3751E002	-1,3021E002	-1,2043E002	-1,1297E002	-1,0986E002	-1,0744E002	-9,9804E001	-8,6595E001	-7,1870E001	-5,7449E001	-4,2432E001	-2,5297E001	-3,6037E-002	TRUE
055,000	-7,7758E001	-1,1954E002	-1,2507E002	-1,2521E002	-1,2153E002	-1,1237E002	-9,6701E001	-7,7606E001	-6,2757E001	-5,7911E001	-6,0179E001	-6,1073E001	-5,6054E001	-4,7332E001	-3,6898E001	-2,5123E001	-1,2751E001	-1,4993E-002	TRUE

10000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
020,000	-1,8114E-003	-5,3558E-002	-4,4234E-001	-1,9257E000	-5,7018E000	-1,3080E001	-2,5039E001	-4,1648E001	-6,1494E001	-8,2026E001	-1,0071E002	-1,1546E002	-1,2464E002	-1,2784E002	-1,2688E002	-1,2594E002	-1,2192E002	-2,5958E-001	TRUE
025,000	-1,0435E-001	-1,5598E000	-7,5699E000	-2,2568E001	-5,1058E001	-9,4002E001	-1,4427E002	-1,9141E002	-2,3137E002	-2,6359E002	-2,8408E002	-2,8851E002	-2,7768E002	-2,5667E002	-2,3282E002	-2,1419E002	-1,9226E002	-3,7612E-001	TRUE
030,000	-1,4361E000	-1,4188E001	-5,2110E001	-1,0754E002	-1,6646E002	-2,2727E002	-2,8310E002	-3,1668E002	-3,2009E002	-3,0099E002	-2,6998E002	-2,3755E002	-2,1170E002	-1,9178E002	-1,7188E002	-1,5125E002	-1,2690E002	-2,5356E-001	TRUE
035,000	-1,2652E001	-5,2585E001	-1,3569E002	-2,1384E002	-2,5460E002	-2,7021E002	-2,6775E002	-2,4738E002	-2,1580E002	-1,8651E002	-1,6186E002	-1,3694E002	-1,1563E002	-1,0246E002	-9,2305E001	-7,9370E001	-6,0719E001	-1,2843E-001	TRUE
040,000	-5,3203E001	-1,1320E002	-1,8491E002	-2,2626E002	-2,3129E002	-2,2121E002	-1,9818E002	-1,5772E002	-1,0692E002	-6,9844E001	-5,9438E001	-6,5741E001	-7,7174E001	-8,5097E001	-8,1408E001	-6,5785E001	-4,1611E001	-6,6119E-002	TRUE
045,000	-1,0847E002	-1,5488E002	-1,7972E002	-1,8317E002	-1,7048E002	-1,5104E002	-1,3114E002	-1,0806E002	-7,8521E001	-5,2113E001	-3,8510E001	-3,4409E001	-3,6265E001	-4,0876E001	-4,0982E001	-3,2068E001	-1,7290E001	-2,5838E-002	TRUE
050,000	-1,3455E002	-1,5161E002	-1,5188E002	-1,4196E002	-1,1706E002	-8,4545E001	-6,3876E001	-5,6480E001	-5,3128E001	-5,1110E001	-5,3097E001	-5,7970E001	-6,0203E001	-5,5514E001	-4,6597E001	-3,3252E001	-1,5849E001	-1,8444E-002	TRUE
055,000	-1,2543E002	-1,2778E002	-1,2507E002	-1,1286E002	-8,2320E001	-4,2408E001	-1,9613E001	-1,4722E001	-1,7330E001	-2,5015E001	-3,7423E001	-5,1415E001	-6,1914E001	-5,8842E001	-4,7174E001	-3,1817E001	-1,4388E001	-1,5243E-002	TRUE

100000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
020,000	-1,8110E-002	-5,3410E-001	-4,3582E000	-1,8298E001	-5,0588E001	-1,0631E002	-1,8399E002	-2,6975E002	-3,4642E002	-4,0560E002	-4,3895E002	-4,4160E002	-4,2013E002	-3,8744E002	-3,5671E002	-3,4095E002	-3,4573E002	-8,7979E-001	TRUE
025,000	-1,0353E000	-1,4236E001	-5,8407E001	-1,4744E002	-2,6831E002	-3,7172E002	-4,3882E002	-4,6513E002	-4,4134E002	-3,8336E002	-3,1072E002	-2,3973E002	-1,8974E002	-1,5827E002	-1,3957E002	-1,3526E002	-1,4561E002	-4,6884E-001	TRUE
030,000	-1,2694E001	-9,5690E001	-2,1470E002	-3,1187E002	-3,7416E002	-3,7748E002	-3,3600E002	-2,6771E002	-1,7727E002	-1,0222E002	-6,9167E001	-5,1858E001	-3,9768E001	-3,8843E001	-4,7724E001	-5,8795E001	-5,9240E001	-1,7684E-001	TRUE
035,000	-6,4353E001	-2,0455E002	-2,8886E002	-3,0285E002	-2,8187E002	-2,2064E002	-1,3902E002	-8,6422E001	-5,1737E001	-2,1721E001	-8,5413E000	-7,8847E000	-1,4465E001	-2,6888E001	-4,0374E001	-4,7775E001	-3,8337E001	-7,1579E-002	TRUE
040,000	-1,4422E002	-2,2521E002	-2,3660E002	-2,2004E002	-1,8473E002	-1,2087E002	-4,4072E001	-9,4843E000	-4,2576E000	-3,8616E000	-4,3205E000	-6,8995E000	-1,5426E001	-3,0928E001	-4,6773E001	-5,0262E001	-3,1653E001	-4,1794E-002	TRUE
045,000	-1,7615E002	-1,8921E002	-1,7700E002	-1,3922E002	-9,6400E001	-5,9248E001	-2,2608E001	-4,5837E000	-1,5206E000	-1,7970E000	-4,6105E000	-8,9567E000	-1,3175E001	-2,0698E001	-2,9322E001	-3,0301E001	-1,7960E001	-2,4180E-002	TRUE
050,000	-1,5467E002	-1,5251E002	-1,3102E002	-7,3158E001	-3,0540E001	-1,5697E001	-7,9851E000	-3,0883E000	-1,5638E000	-2,4113E000	-8,7021E000	-2,2303E001	-3,2764E001	-3,7084E001	-3,2754E001	-2,1557E001	-9,3841E000	-1,0367E-002	TRUE
055,000	-1,2799E002	-1,2529E002	-1,0129E002	-3,9364E001	-5,7580E000	-1,2586E000	-5,7209E-001	-4,8105E-001	-5,7158E-001	-1,5167E000	-7,9000E000	-2,4040E001	-4,0853E001	-5,0951E001	-4,5074E001	-2,8592E001	-1,1630E001	-1,1695E-002	TRUE

1000000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
020,000	-1,8067E-001	-5,2012E000	-3,8414E001	-1,3095E002	-2,8584E002	-4,6776E002	-6,0738E002	-6,7035E002	-6,3983E002	-5,4348E002	-4,1591E002	-2,9312E002	-1,9966E002	-1,3626E002	-1,0200E002	-9,0649E001	-1,2018E002	-8,6244E-001	TRUE
025,000	-9,6278E000	-8,8534E001	-2,5961E002	-4,4474E002	-5,3233E002	-5,1731E002	-4,0807E002	-2,7094E002	-1,4434E002	-5,6386E001	-2,5110E001	-8,6973E000	-2,0505E000	-1,0271E000	-1,5826E000	-3,4239E000	-9,9495E000	-1,5001E-001	TRUE
030,000	-7,8078E001	-2,8046E002	-3,8931E002	-3,9945E002	-3,2643E002	-2,1806E002	-9,8320E001	-2,1709E001	-5,8310E000	-1,3189E000	-7,8358E-002	-4,6513E-003	-3,2589E-003	-9,3143E-002	-7,5418E-001	-3,2607E000	-7,1138E000	-3,2831E-002	TRUE
035,000	-1,9113E002	-3,0837E002	-3,0370E002	-2,4960E002	-1,2373E002	-3,7681E001	-1,0438E001	-8,5067E-001	-3,2418E-003	-2,5670E-006	-2,9606E-007	-1,0163E-005	-4,3898E-003	-7,3727E-001	-5,6020E000	-9,9566E000	-9,1823E000	-2,0008E-002	TRUE
040,000	-2,2660E002	-2,3695E002	-2,0336E002	-1,3363E002	-3,7609E001	-1,1872E000	-2,4167E-002	-1,3736E-003	-6,4643E-005	-4,8133E-007	-2,8555E-004	-1,1173E-001	-2,4320E-001	-1,3989E000	-1,0917E001	-1,9384E001	-1,4033E001	-1,9014E-002	TRUE
045,000	-1,9097E002	-1,7734E002	-1,0850E002	-4,7036E001	-1,0269E001	-1,4850E-001	-1,9232E-005	-5,5883E-010	-3,7619E-012	-3,2485E-009	-1,7703E-003	-1,1645E000	-3,8263E000	-4,7160E000	-8,9542E000	-1,4047E001	-1,0723E001	-1,5420E-002	TRUE
050,000	-1,5448E002	-1,3238E002	-4,1555E001	-6,4394E000	-8,1425E-001	-2,0511E-002	-8,8095E-006	-4,4495E-010	-4,0253E-012	-4,5341E-009	-3,6711E-003	-3,5352E000	-1,3958E001	-1,6842E001	-1,4017E001	-9,3490E000	-4,8356E000	-5,8364E-003	TRUE
055,000	-1,2721E002	-1,0303E002	-1,5652E001	-3,2149E-001	-2,1885E-002	-9,7422E-003	-3,5911E-003	-9,9889E-004	-3,2262E-004	-5,8799E-005	-3,6017E-003	-4,1557E000	-1,9963E001	-2,7597E001	-2,6338E001	-1,8036E001	-8,1832E000	-8,5980E-003	TRUE

10000000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
020,000	-1,7661E000	-4,2843E001	-2,1451E002	-4,8728E002	-7,2035E002	-7,7982E002	-6,5360E002	-4,2827E002	-2,1873E002	-8,7140E001	-2,5775E001	-5,9446E000	-1,6547E000	-2,0329E-001	-2,8623E-002	-2,3518E-002	-1,3333E-001	-1,7695E-001	TRUE
025,000	-6,2793E001	-3,0042E002	-5,3401E002	-5,6530E002	-4,4230E002	-2,2959E002	-8,2015E001	-1,1708E001	-9,5454E-001	-4,6428E-002	-4,4464E-005	-4,9134E-008	-4,0842E-008	-3,9128E-009	-8,4693E-010	-8,4523E-009	-3,3056E-005	-2,1457E-003	TRUE
030,000	-2,5027E002	-4,1043E002	-3,9586E002	-2,5976E002	-1,0789E002	-1,3816E001	-3,0257E-001	-4,0631E-003	-2,0879E-006	-1,1730E-014	-7,9360E-016	-4,1793E-015	-2,0989E-014	-1,1752E-010	-9,6316E-004	-1,9748E-002	-1,3045E-002	-6,1634E-005	TRUE
035,000	-3,0363E002	-3,0637E002	-2,3145E002	-5,9153E001	-4,9128E000	-1,1608E-001	-9,5789E-006	-3,4794E-015	6,3141E-015	-4,8672E-015	4,3139E-015	1,6521E-015	-1,7917E-014	-1,3145E-009	-1,6238E-002	-4,0827E-001	-3,6934E-001	-5,2524E-004	TRUE
040,000	-2,4125E002	-2,0373E002	-1,0182E002	-7,5637E000	-2,6292E-003	-2,6035E-008	-9,3702E-015	-4,9030E-015	7,0696E-015	-3,0295E-015	3,2299E-015	-8,0977E-005	-9,4139E-003	-1,5928E-003	-3,5513E-002	-1,0727E000	-1,1071E000	-1,6300E-003	TRUE
045,000	-1,8892E002	-1,0795E002	-2,3215E001	-6,8746E-001	-9,1807E-007	5,2406E-015	-3,2882E-015	-3,1727E-015	7,2637E-015	-1,2685E-015	-3,7774E-016	-9,2939E-004	-3,5900E-001	-2,4766E-001	-3,0123E-001	-1,1701E000	-1,2269E000	-1,8641E-003	TRUE
050,000	-1,5009E002	-4,2626E001	-1,1667E000	-3,4366E-003	-3,3589E-009	1,3280E-015	-3,0250E-015	-3,7152E-015	6,2627E-015	3,9902E-017	-8,9927E-016	-3,0490E-003	-1,5142E000	-1,2669E000	-1,8094E000	-2,7337E000	-2,0244E000	-2,5860E-003	TRUE
055,000	-1,1982E002	-1,7356E001	-4,2433E-003	-8,5346E-009	-1,1949E-012	-6,4883E-010	-6,1508E-008	-3,4421E-010	-1,4386E-013	1,8567E-015	-3,3716E-016	-3,7786E-003	-2,4697E000	-2,6916E000	-4,6893E000	-7,5766E000	-5,0962E000	-5,9346E-003	TRUE

100000000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
020,000	-1,4862E001	-2,1633E002	-5,9950E002	-8,3874E002	-7,4866E002	-4,4393E002	-1,6532E002	-3,0227E001	-2,6644E000	-3,8029E-002	-3,1914E-004	-2,4227E-007	-7,4717E-013	-1,0061E-014	3,2654E-014	5,9429E-015	4,2414E-014	-3,5903E-004	TRUE
025,000	-2,1512E002	-5,4751E002	-5,6770E002	-3,7466E002	-1,0974E002	-1,2187E001	-9,4843E-002	-4,4501E-005	-3,1914E-010	9,0792E-015	-7,1219E-015	-7,6907E-015	-8,2210E-015	-8,0358E-015	1,2595E-014	-7,0083E-015	3,2674E-014	4,0703E-012	TRUE
030,000	-3,9481E002	-4,1237E002	-2,3808E002	-5,3887E001	-9,9999E-001	-8,2454E-005	-2,9485E-011	-3,0749E-017	3,9093E-015	3,5023E-015	-7,9360E-016	-4,1793E-015	-2,0989E-014	-1,5791E-015	2,7153E-015	-7,6906E-010	-7,1755E-009	-6,0666E-012	TRUE
035,000	-3,1453E002	-2,5457E002	-4,5678E001	-4,1980E-001	-3,5686E-005	2,8090E-015	-3,8037E-015	-3,2629E-015	6,3141E-015	-4,8672E-015	4,3139E-015	1,6521E-015	-1,7917E-014	-9,9273E-015	1,1978E-015	-1,7639E-008	-2,8278E-007	-3,9929E-010	TRUE
040,000	-2,3384E002	-1,1095E002	-3,9695E000	-1,4037E-006	1,0016E-015	6,4498E-015	-2,8642E-015	-4,9030E-015	7,0696E-015	-3,0295E-015	3,2299E-015	2,0902E-015	-3,5789E-010	-9,8723E-015	-3,7256E-015	-4,9331E-008	-9,0951E-007	-1,3694E-009	TRUE
045,000	-1,6998E002	-2,2775E001	-9,9866E-002	-1,2852E-013	1,5525E-015	5,2406E-015	-3,2882E-015	-3,1727E-015	7,2637E-015	-1,2685E-015	-3,7774E-016	8,4659E-016	-2,2008E-007	-4,6444E-007	-4,5530E-004	-2,4781E-002	-6,7618E-002	-1,2219E-004	TRUE
050,000	-1,1642E002	-9,5968E-001	-7,3805E-006	-4,9016E-016	2,8810E-015	1,3280E-015	-3,0250E-015	-3,7152E-015	6,2627E-015	3,9902E-017	-8,9927E-016	6,1797E-016	-1,0299E-006	-2,8099E-006	-3,7929E-003	-2,3044E-001	-6,5940E-001	-1,0880E-003	TRUE
055,000	-7,2504E001	-1,8608E-003	-3,7551E-016	6,2794E-016	2,2192E-015	-1,3212E-015	-2,0564E-015	-3,1969E-015	4,9058E-015	1,8567E-015	-3,3716E-016	1,1852E-016	-1,8403E-006	-7,0968E-006	-1,1290E-002	-7,6566E-001	-2,2085E000	-3,4770E-003	TRUE

1000000000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
020,000	-8,3928E001	-5,6925E002	-8,8246E002	-7,0070E002	-2,9292E002	-4,6036E001	-1,1283E000	-1,4479E-003	-4,1230E-009	-3,2038E-016	-9,5579E-015	6,4651E-015	-7,6314E-015	-7,9918E-015	3,2859E-014	5,9429E-015	4,3904E-014	8,1655E-012	TRUE
025,000	-4,3275E002	-5,9387E002	-3,8052E002	-6,5989E001	-1,2525E000	-3,7863E-005	-6,1722E-015	-6,1140E-015	2,6865E-015	9,0792E-015	-7,1219E-015	-7,6907E-015	-8,2210E-015	-8,0358E-015	1,2595E-014	-7,0083E-015	3,2674E-014	4,0749E-012	TRUE
030,000	-4,2813E002	-3,0874E002	-4,5077E001	-1,3322E-001	-3,5081E-010	1,2210E-015	-3,7799E-015	-3,0749E-017	3,9093E-015	3,5023E-015	-7,9360E-016	-4,1793E-015	-2,0989E-014	-1,5791E-015	2,7153E-015	-4,0470E-015	2,9450E-014	1,1764E-012	TRUE
035,000	-3,0161E002	-9,9659E001	-1,3937E-001	-1,7806E-009	2,2997E-015	2,9928E-015	-3,8037E-015	-3,2629E-015	6,3141E-015	-4,8672E-015	4,3139E-015	1,6521E-015	-1,7917E-014	-9,9273E-015	1,1978E-015	-2,0080E-015	3,0297E-014	7,3786E-012	TRUE
040,000	-1,8628E002	-1,4857E001	-1,0057E-007	-1,1797E-015	1,0016E-015	6,4498E-015	-2,8642E-015	-4,9030E-015	7,0696E-015	-3,0295E-015	3,2299E-015	2,0902E-015	-8,6400E-015	-9,8330E-015	-3,7256E-015	-2,6803E-015	2,1750E-014	8,6535E-012	TRUE
045,000	-8,5304E001	-2,9208E-001	-9,9360E-016	-3,1342E-015	1,5525E-015	5,2406E-015	-3,2882E-015	-3,1727E-015	7,2637E-015	-1,2685E-015	-3,7774E-016	8,4659E-016	-4,5376E-015	-6,0785E-015	2,4511E-015	-4,1036E-007	-3,1518E-003	-1,9023E-005	TRUE
050,000	-2,6446E001	-5,3697E-006	1,4946E-016	-4,9016E-016	2,8810E-015	1,3280E-015	-3,0250E-015	-3,7152E-015	6,2627E-015	3,9902E-017	-8,9927E-016	6,1797E-016	-3,1234E-015	-2,4993E-015	7,2580E-015	-4,2339E-006	-4,3114E-002	-2,6210E-004	TRUE
055,000	-5,9652E000	4,4515E-015	-3,7551E-016	6,2794E-016	2,2192E-015	-1,3212E-015	-2,0564E-015	-3,1969E-015	4,9058E-015	1,8567E-015	-3,3716E-016	1,1852E-016	-2,8979E-015	-1,9273E-015	7,4175E-015	-1,4818E-005	-1,6175E-001	-9,8515E-004	TRUE

